pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,tiebreakScore,returnerName,shotHitBy,InsideOut,InsideIn,isDoubleFault,pointWonBy,lastShotError,serveResult,serveInPlacement,depth
30-40,4-4,1-0,,5335737.0,,,104,,3,Ad,Aristotelis Thanos,Near,,,,,,,,,,-76.0,-495.0,Down the Line,Forehand,,,,,,,,,,-41.0,402.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Rudy Quan,Aristotelis Thanos,,1.0,,,,,,Deep
30-40,4-4,1-0,,5336847.0,,,104,,4,Deuce,Aristotelis Thanos,Near,,,,,,,,,,-57.0,569.0,Crosscourt,Forehand,,,,,,,,,,90.0,-205.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Rudy Quan,Rudy Quan,,,,,,,,Short
30-40,4-4,1-0,,5339317.0,,,104,,5,Deuce,Aristotelis Thanos,Near,,,,,,,,,,154.0,-476.0,Crosscourt,Forehand,,,,,,,,,,-113.0,261.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Rudy Quan,Aristotelis Thanos,,,,,,,,Short
30-40,4-4,1-0,,5341686.0,1.0,5341696.0,104,,6,Deuce,Aristotelis Thanos,Near,,,,,,,,,,-198.0,526.0,Crosscourt,Forehand,,,,,,,,,,162.0,-496.0,,,1.0,,1.0,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Rudy Quan,Rudy Quan,,,,Aristotelis Thanos,1,,,
40-40,4-4,1-0,1.0,5373193.0,,,105,1.0,1,Deuce,Aristotelis Thanos,Near,1.0,Wide,-134.0,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Rudy Quan,Aristotelis Thanos,,,,,,1st Serve In,Wide,
40-40,4-4,1-0,,5377298.0,,,105,,2,Deuce,Aristotelis Thanos,Near,,,,,,,,,,-265.0,558.0,Down the Line,Forehand,,,,,,,,,,-94.0,-256.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Rudy Quan,Rudy Quan,,,,,,,,Short
40-40,4-4,1-0,,5379208.0,1.0,5380493.0,105,,3,Ad,Aristotelis Thanos,Near,,,,,,,,,,-46.0,-404.0,Down the Line,Backhand,,,,1.0,,,,,,-46.0,370.0,1.0,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Rudy Quan,Aristotelis Thanos,,,,Aristotelis Thanos,,,,Deep
0-0,5-4,1-0,1.0,5491246.0,,,106,,1,Deuce,Rudy Quan,Near,1.0,Body,-60.0,172.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Rudy Quan,,,,,,1st Serve In,Body,
0-0,5-4,1-0,,5493741.0,,,106,,2,Deuce,Rudy Quan,Near,,,,,,,,,,-185.0,563.0,Down the Line,Forehand,,,,,,,,,,-76.0,-258.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Aristotelis Thanos,,,,,,,,Short
0-0,5-4,1-0,,5495682.0,,,106,,3,Ad,Rudy Quan,Near,,,,,,,,,,-65.0,-505.0,Crosscourt,Backhand,,,,,,,,,,26.0,437.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Rudy Quan,,,,,,,,Deep
0-0,5-4,1-0,,5498250.0,,,106,,4,Ad,Rudy Quan,Near,,,,,,,,,,28.0,550.0,Crosscourt,Backhand,,,,,,,,,,-108.0,-333.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Aristotelis Thanos,,,,,,,,Short
0-0,5-4,1-0,,5498251.0,,,106,,5,Ad,Rudy Quan,Near,,,,,,,,,,-156.0,-492.0,Crosscourt,Backhand,,,,,,,,,,20.0,381.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Rudy Quan,,,,,,,,Deep
0-0,5-4,1-0,,5499893.0,,,106,,6,Ad,Rudy Quan,Near,,,,,,,,,,98.0,507.0,Down the Line,Backhand,,,,,,,,,,50.0,-272.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Aristotelis Thanos,,,,,,,,Short
0-0,5-4,1-0,,5501386.0,,,106,,7,Deuce,Rudy Quan,Near,,,,,,,,,,47.0,-508.0,Crosscourt,Forehand,,,,,,,,,,-36.0,277.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Rudy Quan,,,,,,,,Short
0-0,5-4,1-0,,5503116.0,,,106,,8,Deuce,Rudy Quan,Near,,,,,,,,,,-28.0,510.0,Down the Line,Forehand,,,,,,,,,,-38.0,-309.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Aristotelis Thanos,,,,,,,,Short
0-0,5-4,1-0,,5504340.0,,,106,,9,Ad,Rudy Quan,Near,,,,,,,,,,-60.0,-508.0,Crosscourt,Backhand,,,,,,,,,,42.0,376.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Rudy Quan,,,,,,,,Deep
0-0,5-4,1-0,,5506433.0,,,106,,10,Ad,Rudy Quan,Near,,,,,,,,,,68.0,523.0,Crosscourt,Backhand,,,,,,,,,,-57.0,-330.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Aristotelis Thanos,,,,,,,,Short
0-0,5-4,1-0,,5506434.0,,,106,,11,Ad,Rudy Quan,Near,,,,,,,,,,-121.0,-500.0,Crosscourt,Backhand,,,,,,,,,,15.0,442.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Rudy Quan,,,,,,,,Deep
0-0,5-4,1-0,,,1.0,,106,,12,Ad,Rudy Quan,Near,,,,,,,,,,140.0,549.0,Down the Line,Forehand,,,,,,,,,,164.0,-234.0,,,1.0,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Aristotelis Thanos,,1.0,,Rudy Quan,1,,,
15-0,5-4,1-0,1.0,5538273.0,,,107,,1,Ad,Rudy Quan,Near,0.0,Body,92.0,473.0,1.0,Body,79.0,100.0,,,,,,,,,,,,,,,,,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Rudy Quan,,,,,,2nd Serve In,Body,
15-0,5-4,1-0,,5550610.0,,,107,,2,Ad,Rudy Quan,Near,,,,,,,,,,92.0,505.0,Crosscourt,Forehand,,,,,,,,,,-76.0,-274.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Aristotelis Thanos,1.0,,,,,,,Short
15-0,5-4,1-0,,5552369.0,,,107,,3,Ad,Rudy Quan,Near,,,,,,,,,,-190.0,-487.0,Crosscourt,Backhand,,,,,,,,,,2.0,341.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Rudy Quan,,,,,,,,Short
15-0,5-4,1-0,,5554100.0,,,107,,4,Ad,Rudy Quan,Near,,,,,,,,,,140.0,537.0,Down the Line,Backhand,,,,,,,,,,15.0,-258.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Aristotelis Thanos,,,,,,,,Short
15-0,5-4,1-0,,5555315.0,,,107,,5,Ad,Rudy Quan,Near,,,,,,,,,,-17.0,-412.0,Down the Line,Forehand,,,,,,,,,,-52.0,328.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Rudy Quan,,1.0,,,,,,Short
15-0,5-4,1-0,,5556696.0,,,107,,6,Deuce,Rudy Quan,Near,,,,,,,,,,-60.0,537.0,Crosscourt,Forehand,,,,,,,,,,52.0,-205.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Aristotelis Thanos,,,,,,,,Short
15-0,5-4,1-0,,5557875.0,,,107,,7,Deuce,Rudy Quan,Near,,,,,,,,,,98.0,-476.0,Down the Line,Forehand,,,,,,,,,,84.0,322.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Rudy Quan,,,,,,,,Short
15-0,5-4,1-0,,5559565.0,,,107,,8,Ad,Rudy Quan,Near,,,,,,,,,,119.0,553.0,Down the Line,Backhand,,,,,,,,,,28.0,-317.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Aristotelis Thanos,,,,,,,,Short
15-0,5-4,1-0,,5560680.0,,,107,,9,Deuce,Rudy Quan,Near,,,,,,,,,,20.0,-540.0,Crosscourt,Forehand,,,,,,,,,,-78.0,413.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Rudy Quan,,,,,,,,Deep
15-0,5-4,1-0,,5562408.0,,,107,,10,Deuce,Rudy Quan,Near,,,,,,,,,,-145.0,526.0,Crosscourt,Forehand,,,,,,,,,,44.0,-306.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Aristotelis Thanos,,,,,,,,Short
15-0,5-4,1-0,,5563604.0,,,107,,11,Deuce,Rudy Quan,Near,,,,,,,,,,124.0,-521.0,Down the Line,Forehand,,,,,,,,,,39.0,274.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Rudy Quan,,,,,,,,Short
15-0,5-4,1-0,,5567032.0,1.0,5567042.0,107,,12,Ad,Rudy Quan,Near,,,,,,,,,,31.0,505.0,Crosscourt,Backhand,,,,,,,,,,-230.0,-232.0,,1.0,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Aristotelis Thanos,,,,Rudy Quan,1,,,
30-0,5-4,1-0,1.0,5588448.0,,,108,,1,Deuce,Rudy Quan,Near,1.0,T,-46.0,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Rudy Quan,,,,,,1st Serve In,T,
30-0,5-4,1-0,,5590537.0,,,108,,2,Deuce,Rudy Quan,Near,,,,,,,,,,-174.0,553.0,Down the Line,Forehand,,,,,,,,,,-33.0,-258.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Aristotelis Thanos,,,,,,,,Short
30-0,5-4,1-0,,5592500.0,1.0,5595049.0,108,,3,Deuce,Rudy Quan,Near,,,,,,,,,,18.0,-415.0,Down the Line,Forehand,,,,,,,,,,95.0,296.0,1.0,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Rudy Quan,,,,Rudy Quan,,,,Short
40-0,5-4,1-0,1.0,5620959.0,,,109,,1,Ad,Rudy Quan,Near,1.0,Body,84.0,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Rudy Quan,,,,,,1st Serve In,Body,
40-0,5-4,1-0,,5625018.0,,,109,,2,Ad,Rudy Quan,Near,,,,,,,,,,95.0,542.0,Crosscourt,Backhand,,,,,,,,,,-33.0,-274.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Aristotelis Thanos,,,,,,,,Short
40-0,5-4,1-0,,5625019.0,,,109,,3,Ad,Rudy Quan,Near,,,,,,,,,,-46.0,-428.0,Down the Line,Forehand,,,,,,,,,,-92.0,336.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Rudy Quan,,1.0,,,,,,Short
40-0,5-4,1-0,,5626788.0,,,109,,4,Deuce,Rudy Quan,Near,,,,,,,,,,-105.0,531.0,Down the Line,Forehand,,,,,,,,,,-38.0,-274.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Aristotelis Thanos,,,,,,,,Short
40-0,5-4,1-0,,5628213.0,,,109,,5,Ad,Rudy Quan,Near,,,,,,,,,,-38.0,-412.0,Down the Line,Backhand,,,,,,,,,,-12.0,317.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Rudy Quan,,,,,,,,Short
40-0,5-4,1-0,,5629764.0,,,109,,6,Deuce,Rudy Quan,Near,,,,,,,,,,-4.0,505.0,Crosscourt,Forehand,,,,,,,,,,84.0,-344.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Aristotelis Thanos,,,,,,,,Short
40-0,5-4,1-0,,5630270.0,,,109,,7,Deuce,Rudy Quan,Near,,,,,,,,,,170.0,-582.0,Down the Line,Forehand,,,,,,,,,,7.0,376.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Rudy Quan,,,,,,,,Deep
40-0,5-4,1-0,,5633607.0,1.0,5644423.0,109,,8,Deuce,Rudy Quan,Near,,,,,,,,,,-4.0,483.0,Crosscourt,Forehand,,,,,1.0,,,,,124.0,3.0,,,,1.0,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Aristotelis Thanos,,,,Rudy Quan,1,,,
0-0,5-5,1-0,1.0,5674851.0,,,110,,1,Deuce,Aristotelis Thanos,Far,1.0,Body,58.0,-222.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Rudy Quan,Aristotelis Thanos,,,,,,1st Serve In,Body,
0-0,5-5,1-0,,5678022.0,,,110,,2,Deuce,Aristotelis Thanos,Far,,,,,,,,,,148.0,-558.0,Down the Line,Backhand,,,,,,,,,,36.0,405.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Rudy Quan,Rudy Quan,,1.0,,,,,,Deep
0-0,5-5,1-0,,5679835.0,,,110,,3,Ad,Aristotelis Thanos,Far,,,,,,,,,,26.0,510.0,Crosscourt,Forehand,,,,,,,,,,-30.0,-261.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Rudy Quan,Aristotelis Thanos,1.0,,,,,,,Short
0-0,5-5,1-0,,5681343.0,,,110,,4,Ad,Aristotelis Thanos,Far,,,,,,,,,,-54.0,-542.0,Crosscourt,Backhand,,,,,,,,,,52.0,453.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Rudy Quan,Rudy Quan,,,,,,,,Deep
0-0,5-5,1-0,,5683605.0,,,110,,5,Ad,Aristotelis Thanos,Far,,,,,,,,,,100.0,542.0,Crosscourt,Forehand,,,,,,,,,,-62.0,-80.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Rudy Quan,Aristotelis Thanos,1.0,,,,,,,Short
0-0,5-5,1-0,,5683882.0,,,110,,6,Ad,Aristotelis Thanos,Far,,,,,,,,,,-126.0,-396.0,Down the Line,Backhand,1.0,,,,,,,,,-25.0,392.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Rudy Quan,Rudy Quan,,,,,,,,Deep
0-0,5-5,1-0,,5686419.0,,,110,,7,Deuce,Aristotelis Thanos,Far,,,,,,,,,,-22.0,502.0,Crosscourt,Forehand,,,,,,,,,,55.0,-261.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Rudy Quan,Aristotelis Thanos,,,,,,,,Short
0-0,5-5,1-0,,5687212.0,,,110,,8,Deuce,Aristotelis Thanos,Far,,,,,,,,,,154.0,-521.0,Crosscourt,Forehand,,,,,,,,,,-17.0,440.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Rudy Quan,Rudy Quan,,,,,,,,Deep
0-0,5-5,1-0,,5689398.0,,,110,,9,Deuce,Aristotelis Thanos,Far,,,,,,,,,,-52.0,526.0,Down the Line,Forehand,,,,,,,,,,-81.0,-290.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Rudy Quan,Aristotelis Thanos,,,,,,,,Short
0-0,5-5,1-0,,5689775.0,,,110,,10,Ad,Aristotelis Thanos,Far,,,,,,,,,,-148.0,-537.0,Crosscourt,Backhand,,,,,,,,,,12.0,333.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Rudy Quan,Rudy Quan,,,,,,,,Short
0-0,5-5,1-0,,5691878.0,,,110,,11,Ad,Aristotelis Thanos,Far,,,,,,,,,,82.0,513.0,Crosscourt,Backhand,,,,,,,,,,-94.0,-269.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Rudy Quan,Aristotelis Thanos,,,,,,,,Short
0-0,5-5,1-0,,5693103.0,,,110,,12,Ad,Aristotelis Thanos,Far,,,,,,,,,,-174.0,-479.0,Down the Line,Backhand,,,,,,,,,,-17.0,402.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Rudy Quan,Rudy Quan,,,,,,,,Deep
0-0,5-5,1-0,,5694654.0,,,110,,13,Ad,Aristotelis Thanos,Far,,,,,,,,,,28.0,542.0,Down the Line,Forehand,,,,,,,,,,127.0,-328.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Rudy Quan,Aristotelis Thanos,,1.0,,,,,,Short
0-0,5-5,1-0,,5695878.0,,,110,,14,Deuce,Aristotelis Thanos,Far,,,,,,,,,,223.0,-564.0,Down the Line,Forehand,,,,,,,,,,26.0,370.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Rudy Quan,Rudy Quan,,,,,,,,Deep
0-0,5-5,1-0,,5697431.0,,,110,,15,Deuce,Aristotelis Thanos,Far,,,,,,,,,,-36.0,507.0,Down the Line,Forehand,,,,,,,,,,-52.0,-325.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Rudy Quan,Aristotelis Thanos,,,,,,,,Short
0-0,5-5,1-0,,5698200.0,,,110,,16,Ad,Aristotelis Thanos,Far,,,,,,,,,,-105.0,-529.0,Crosscourt,Backhand,,,,,,,,,,12.0,272.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Rudy Quan,Rudy Quan,,,,,,,,Short
0-0,5-5,1-0,,5699348.0,,,110,,17,Ad,Aristotelis Thanos,Far,,,,,,,,,,95.0,499.0,Down the Line,Forehand,,,,,,,,,,124.0,-261.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Rudy Quan,Aristotelis Thanos,,1.0,,,,,,Short
0-0,5-5,1-0,,5700917.0,,,110,,18,Deuce,Aristotelis Thanos,Far,,,,,,,,,,191.0,-566.0,Crosscourt,Forehand,,,,,,,,,,-1.0,282.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Rudy Quan,Rudy Quan,,,,,,,,Short
0-0,5-5,1-0,,5702405.0,,,110,,19,Deuce,Aristotelis Thanos,Far,,,,,,,,,,-62.0,499.0,Crosscourt,Forehand,,,,,,,,,,90.0,-256.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Rudy Quan,Aristotelis Thanos,,,,,,,,Short
0-0,5-5,1-0,,5703702.0,,,110,,20,Deuce,Aristotelis Thanos,Far,,,,,,,,,,212.0,-508.0,Down the Line,Forehand,,,,,,,,,,58.0,434.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Rudy Quan,Rudy Quan,,,,,,,,Deep
