pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,tiebreakScore,returnerName,shotHitBy,InsideOut,InsideIn,isDoubleFault,pointWonBy,lastShotError,serveResult,serveInPlacement,depth
15-40,2-5,0-0,1.0,2110180,,,43,,1,Deuce,Nishesh Basavareddy,Near,0.0,T,38.0,5.0,1.0,Body,-93.0,133.0,,,,,,,,,,,,,,,,,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,2nd Serve In,Body,
15-40,2-5,0-0,,2154475,,,43,,2,Deuce,Nishesh Basavareddy,Near,,,,,,,,,,-181.0,496.0,Crosscourt,Forehand,,,,,,,,,,51.0,-280.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,,,,,,,Short
15-40,2-5,0-0,,2155249,,,43,,3,Deuce,Nishesh Basavareddy,Near,,,,,,,,,,78.0,-469.0,Crosscourt,Forehand,,,,,,,,,,-90.0,269.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,,,Short
15-40,2-5,0-0,,2156424,,,43,,4,Deuce,Nishesh Basavareddy,Near,,,,,,,,,,-117.0,517.0,Crosscourt,Forehand,,,,,,,,,,91.0,-272.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,,,,,,,Short
15-40,2-5,0-0,,2157790,,,43,,5,Deuce,Nishesh Basavareddy,Near,,,,,,,,,,157.0,-464.0,Crosscourt,Forehand,,,,,,,,,,-80.0,264.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,,,Short
15-40,2-5,0-0,,2158917,,,43,,6,Deuce,Nishesh Basavareddy,Near,,,,,,,,,,-149.0,472.0,Crosscourt,Forehand,,,,,,,,,,125.0,-405.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,,,,,,,Deep
15-40,2-5,0-0,,2160971,,,43,,7,Deuce,Nishesh Basavareddy,Near,,,,,,,,,,144.0,-493.0,Down the Line,Forehand,,,,,,,,,,30.0,258.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,,,Short
15-40,2-5,0-0,,2161827,,,43,,8,Deuce,Nishesh Basavareddy,Near,,,,,,,,,,-24.0,485.0,Down the Line,Forehand,,,,,,,,,,-96.0,-344.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,,,,,,,Short
15-40,2-5,0-0,,2162892,,,43,,9,Ad,Nishesh Basavareddy,Near,,,,,,,,,,-213.0,-544.0,Crosscourt,Backhand,1.0,,,,,,,,,14.0,83.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,,,Short
15-40,2-5,0-0,,2164636,1.0,,43,,10,Ad,Nishesh Basavareddy,Near,,,,,,,,,,8.0,51.0,Down the Line,Forehand,,1.0,,,,,1,,,54.0,-45.0,1.0,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,1.0,,Govind Nanda,,,,Short
30-40,2-5,0-0,1.0,2164758,,,44,,1,Ad,Nishesh Basavareddy,Near,0.0,Body,80.0,0.0,1.0,T,38.0,168.0,,,,,,,,,,,,,,,,,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,2nd Serve In,T,
30-40,2-5,0-0,,2211097,,,44,,2,Ad,Nishesh Basavareddy,Near,,,,,,,,,,64.0,480.0,Crosscourt,Forehand,,,,,,,,,,-48.0,-341.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,1.0,,,,,,,Short
30-40,2-5,0-0,,2212976,,,44,,3,Ad,Nishesh Basavareddy,Near,,,,,,,,,,-74.0,-437.0,Crosscourt,Backhand,,,,,,,,,,46.0,256.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,,,Short
30-40,2-5,0-0,,2214260,1.0,,44,,4,Ad,Nishesh Basavareddy,Near,,,,,,,,,,107.0,461.0,Crosscourt,Forehand,,,,,,,,,,-197.0,-357.0,,1.0,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,1.0,,,Nishesh Basavareddy,1,,,
0-0,0-0,0-1,1.0,2366986,,,45,,1,Deuce,Govind Nanda,Far,1.0,Wide,139.0,-226.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,1st Serve In,Wide,
0-0,0-0,0-1,,2382550,1.0,,45,,2,Deuce,Govind Nanda,Far,,,,,,,,,,208.0,-378.0,Crosscourt,Forehand,,,,,,,,,,-152.0,477.0,,,,,1.0,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,Govind Nanda,1,,,Long
15-0,0-0,0-1,1.0,2382551,,,46,,1,Ad,Govind Nanda,Far,1.0,Body,-101.0,-234.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,1st Serve In,Body,
15-0,0-0,0-1,,2392465,,,46,,2,Ad,Govind Nanda,Far,,,,,,,,,,-149.0,-445.0,Crosscourt,Backhand,,,,,,,,,,112.0,400.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,,,,,Deep
15-0,0-0,0-1,,2393753,,,46,,3,Ad,Govind Nanda,Far,,,,,,,,,,168.0,469.0,Crosscourt,Backhand,,,,,,,,,,-10.0,-322.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,,,Short
15-0,0-0,0-1,,2395038,,,46,,4,Ad,Govind Nanda,Far,,,,,,,,,,-53.0,-453.0,Down the Line,Backhand,,,,,,,,,,-88.0,256.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,,,,,Short
15-0,0-0,0-1,,2396180,,,46,,5,Deuce,Govind Nanda,Far,,,,,,,,,,-93.0,464.0,Crosscourt,Forehand,,,,,,,,,,54.0,-400.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,,,Deep
15-0,0-0,0-1,,2397430,,,46,,6,Deuce,Govind Nanda,Far,,,,,,,,,,75.0,-477.0,Down the Line,Forehand,,,,,,,,,,78.0,261.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,,,,,Short
15-0,0-0,0-1,,2398797,,,46,,7,Ad,Govind Nanda,Far,,,,,,,,,,56.0,458.0,Crosscourt,Backhand,,,,,,,,,,-66.0,-242.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,,,Short
15-0,0-0,0-1,,2400060,,,46,,8,Ad,Govind Nanda,Far,,,,,,,,,,-186.0,-472.0,Crosscourt,Backhand,1.0,,,,,,,,,59.0,147.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,,,,,Short
15-0,0-0,0-1,,2401964,,,46,,9,Ad,Govind Nanda,Far,,,,,,,,,,67.0,101.0,Down the Line,Backhand,,1.0,,,,,1,,,107.0,-338.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,,,Short
15-0,0-0,0-1,,2402922,,,46,,10,Deuce,Govind Nanda,Far,,,,,,,,,,99.0,-410.0,Down the Line,Forehand,,,,,,,1.0,,,125.0,85.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,,,,,Short
15-0,0-0,0-1,,2404554,,,46,,11,Ad,Govind Nanda,Far,,,,,,,,,,99.0,93.0,Crosscourt,Backhand,,1.0,,,,,1,,,-120.0,-320.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,,,Short
15-0,0-0,0-1,,2406523,1.0,,46,,12,Ad,Govind Nanda,Far,,,,,,,,,,-112.0,-410.0,Down the Line,Backhand,,,,,,,1.0,,,-74.0,0.0,,,,1.0,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,Govind Nanda,1,,,
30-0,0-0,0-1,1.0,2409076,,,47,,1,Deuce,Govind Nanda,Far,1.0,Body,96.0,-242.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,1st Serve In,Body,
30-0,0-0,0-1,,2440615,1.0,,47,,2,Deuce,Govind Nanda,Far,,,,,,,,,,163.0,-445.0,Down the Line,Forehand,,,,,,,,,,40.0,0.0,,,,1.0,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,Govind Nanda,1,,,
40-0,0-0,0-1,1.0,2440616,,,48,,1,Ad,Govind Nanda,Far,0.0,Body,-61.0,0.0,1.0,Body,-80.0,-226.0,,,,,,,,,,,,,,,,,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,2nd Serve In,Body,
40-0,0-0,0-1,,2486946,,,48,,2,Ad,Govind Nanda,Far,,,,,,,,,,-133.0,-384.0,Crosscourt,Backhand,,,,,,,,,,109.0,413.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,,,,,Deep
40-0,0-0,0-1,,2488634,,,48,,3,Ad,Govind Nanda,Far,,,,,,,,,,112.0,469.0,Crosscourt,Backhand,,,,,,,,,,-58.0,-322.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,,,Short
40-0,0-0,0-1,,2489889,1.0,,48,,4,Ad,Govind Nanda,Far,,,,,,,,,,-64.0,-440.0,Crosscourt,Backhand,1.0,,,,,,,,,83.0,75.0,1.0,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,Nishesh Basavareddy,,,,Short
40-15,0-0,0-1,1.0,2495126,,,49,,1,Deuce,Govind Nanda,Far,0.0,T,-21.0,-136.0,1.0,Wide,133.0,-139.0,,,,,,,,,,,,,,,,,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,2nd Serve In,Wide,
40-15,0-0,0-1,,2526342,1.0,,49,,2,Deuce,Govind Nanda,Far,,,,,,,,,,136.0,-365.0,Down the Line,Forehand,,,,,,,,,,107.0,392.0,1.0,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,Nishesh Basavareddy,,,,Deep
40-30,0-0,0-1,1.0,2527326,,,50,,1,Ad,Govind Nanda,Far,0.0,Wide,-117.0,-389.0,1.0,Body,-82.0,-107.0,,,,,,,,,,,,,,,,,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,2nd Serve In,Body,
40-30,0-0,0-1,,2572345,,,50,,2,Ad,Govind Nanda,Far,,,,,,,,,,-82.0,-402.0,Crosscourt,Backhand,,,,,,,,,,72.0,328.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,,,,,Short
40-30,0-0,0-1,,2573231,,,50,,3,Ad,Govind Nanda,Far,,,,,,,,,,131.0,490.0,Crosscourt,Backhand,,,,,,,,,,-56.0,-306.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,,,Short
40-30,0-0,0-1,,2573965,1.0,,50,,4,Ad,Govind Nanda,Far,,,,,,,,,,-58.0,-402.0,Down the Line,Backhand,,,,,,,,,,-141.0,290.0,1.0,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,Nishesh Basavareddy,,,,Short
40-40,0-0,0-1,1.0,2575021,,,51,1.0,1,Ad,Govind Nanda,Far,1.0,Wide,-114.0,-173.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,1st Serve In,Wide,
40-40,0-0,0-1,,2607814,,,51,,2,Ad,Govind Nanda,Far,,,,,,,,,,-168.0,-461.0,Down the Line,Backhand,,,,,,,,,,-21.0,288.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,,,,,Short
40-40,0-0,0-1,,2609183,,,51,,3,Deuce,Govind Nanda,Far,,,,,,,,,,-13.0,269.0,Crosscourt,Backhand,1.0,,,1.0,,,,,,86.0,-298.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,1.0,,,,,,,Short
40-40,0-0,0-1,,2610137,,,51,,4,Deuce,Govind Nanda,Far,,,,,,,,,,157.0,-477.0,Down the Line,Forehand,,,,,,,,,1.0,83.0,218.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,,,,,Short
40-40,0-0,0-1,,2612310,,,51,,5,Ad,Govind Nanda,Far,,,,,,,,,,80.0,210.0,Down the Line,Forehand,,,1.0,,,,1,,,80.0,-245.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,1.0,,,,,,Short
40-40,0-0,0-1,,2613072,,,51,,6,Deuce,Govind Nanda,Far,,,,,,,,,,80.0,-400.0,Crosscourt,Forehand,,,,,,,,,,-56.0,293.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,,,,,Short
40-40,0-0,0-1,,2614039,,,51,,7,Deuce,Govind Nanda,Far,,,,,,,,,,-128.0,466.0,Down the Line,Forehand,,,,,,,,,,-32.0,-333.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,,,Short
40-40,0-0,0-1,,2615277,1.0,,51,,8,Ad,Govind Nanda,Far,,,,,,,,,,-85.0,-365.0,Crosscourt,Forehand,,,,,,,,,,131.0,352.0,1.0,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,1.0,,,Nishesh Basavareddy,,,,Deep
0-0,0-1,0-1,1.0,2720265,1.0,,52,,1,Deuce,Nishesh Basavareddy,Far,0.0,Body,94.0,0.0,0.0,T,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,1,Govind Nanda,,Double Fault,T,
15-0,0-1,0-1,1.0,2742696,,,53,,1,Ad,Nishesh Basavareddy,Far,0.0,Wide,-197.0,-245.0,1.0,Wide,-130.0,-195.0,,,,,,,,,,,,,,,,,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,2nd Serve In,Wide,
15-0,0-1,0-1,,2772971,,,53,,2,Ad,Nishesh Basavareddy,Far,,,,,,,,,,-194.0,-365.0,Crosscourt,Backhand,,,,,,,,,,96.0,400.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,,,,,,,Deep
15-0,0-1,0-1,,2774567,,,53,,3,Ad,Nishesh Basavareddy,Far,,,,,,,,,,88.0,461.0,Down the Line,Backhand,,,,,,,,,,83.0,-229.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,,,Short
15-0,0-1,0-1,,2775575,,,53,,4,Deuce,Nishesh Basavareddy,Far,,,,,,,,,,70.0,-469.0,Down the Line,Forehand,,,,,,,,,,88.0,373.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,,,,,,,Deep
15-0,0-1,0-1,,2777193,,,53,,5,Ad,Nishesh Basavareddy,Far,,,,,,,,,,64.0,469.0,Crosscourt,Backhand,,,,,,,,,,-82.0,-256.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,,,Short
15-0,0-1,0-1,,2778647,,,53,,6,Ad,Nishesh Basavareddy,Far,,,,,,,,,,-170.0,-464.0,Down the Line,Forehand,,,,,,,,,,-133.0,408.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,1.0,,,,,,Deep
15-0,0-1,0-1,,2780250,,,53,,7,Deuce,Nishesh Basavareddy,Far,,,,,,,,,,-130.0,522.0,Crosscourt,Forehand,,,,,,,,,1.0,46.0,-424.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,,,Deep
15-0,0-1,0-1,,2782253,,,53,,8,Ad,Nishesh Basavareddy,Far,,,,,,,,,,-10.0,-538.0,Down the Line,Forehand,,,,,,,,,,-114.0,368.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,1.0,,,,,,Deep
15-0,0-1,0-1,,2783311,,,53,,9,Deuce,Nishesh Basavareddy,Far,,,,,,,,,,-152.0,496.0,Crosscourt,Forehand,,,,,,,,,,11.0,-346.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,,,Short
15-0,0-1,0-1,,2784763,,,53,,10,Deuce,Nishesh Basavareddy,Far,,,,,,,,,,30.0,-458.0,Down the Line,Forehand,,,,,1.0,,,,,94.0,173.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,,,,,,,Short
15-0,0-1,0-1,,2787887,,,53,,11,Ad,Nishesh Basavareddy,Far,,,,,,,,,,56.0,179.0,Down the Line,Backhand,1.0,,,,,,,1,,16.0,-123.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,,,Short
15-0,0-1,0-1,,2787392,1.0,,53,,12,Deuce,Nishesh Basavareddy,Far,,,,,,,,,,91.0,-218.0,Down the Line,Forehand,,1.0,,,,,1,,,173.0,232.0,,1.0,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,,,Nishesh Basavareddy,1,,,
15-15,0-1,0-1,1.0,2807506,,,54,,1,Deuce,Nishesh Basavareddy,Far,1.0,T,27.0,-210.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,1st Serve In,T,
15-15,0-1,0-1,,2826586,,,54,,2,Deuce,Nishesh Basavareddy,Far,,,,,,,,,,72.0,-466.0,Down the Line,Backhand,,,,,,,,,,38.0,280.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,1.0,,,,,,Short
15-15,0-1,0-1,,2827842,,,54,,3,Deuce,Nishesh Basavareddy,Far,,,,,,,,,,-8.0,466.0,Down the Line,Backhand,,,,,,,,,,-64.0,-365.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,1.0,,,,,,Deep
15-15,0-1,0-1,,2829218,,,54,,4,Ad,Nishesh Basavareddy,Far,,,,,,,,,,-80.0,-533.0,Crosscourt,Backhand,,,,,,,,,,64.0,237.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,,,,,,,Short
15-15,0-1,0-1,,2830437,,,54,,5,Ad,Nishesh Basavareddy,Far,,,,,,,,,,115.0,480.0,Crosscourt,Backhand,1.0,,,,,,,,,-56.0,-344.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,,,Short
15-15,0-1,0-1,,2832082,,,54,,6,Ad,Nishesh Basavareddy,Far,,,,,,,,,,-165.0,-525.0,Crosscourt,Forehand,,,,,,,,,,120.0,392.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,1.0,,,,,,,Deep
