Player,Shot,Type,Stroke,Spin,Speed (MPH),Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time
Aadarsh,6,in_play,Backhand,Topspin,50.794872,108,0,0,no_mans_land,ad,near,-0.967746,2.858804,out,ad,far,3.07655,25.907637,0.929212,cross court,In,false,21:49:00,2968.459961
Ferguson,7,in_play,Forehand,Topspin,64.55777,108,0,0,service_box,deuce,far,-1.802474,18.193853,out,ad,near,-2.297037,-1.523644,1.242119,inside in,In,false,21:49:02,2970.060059
Aadarsh,8,in_play,Forehand,Topspin,50.877575,108,0,0,service_box,ad,near,-2.247845,6.198085,no_mans_land,deuce,far,-1.147583,24.461164,0.746773,down the line,In,false,21:49:03,2971.340088
Ferguson,9,in_play,Backhand,Topspin,53.837097,108,0,0,no_mans_land,ad,far,0.899571,20.369263,no_mans_land,ad,near,-2.319596,0.721607,0.446755,cross court,In,false,21:49:04,2972.699951
Aadarsh,10,in_play,Forehand,Topspin,70.402153,108,0,0,service_box,ad,far,0.837858,11.90419,out,ad,far,1.64486,25.616411,0.955198,inside out,Net,false,21:49:05,2973.879883
Ferguson,1,serve,Serve,Slice,68.459618,109,0,0,service_box,deuce,far,-2.965922,17.348986,no_mans_land,deuce,near,0.728566,-0.22882,2.783226,out wide,In,false,21:49:41,3009.73999
Aadarsh,2,return,Forehand,Flat,69.660538,109,0,0,no_mans_land,deuce,near,0.206898,5.17322,out,deuce_alley,far,-4.759035,25.58338,1.153865,down the line,In,false,21:49:42,3010.699951
Ferguson,1,serve,Serve,Slice,58.834278,110,0,0,service_box,deuce,far,-1.263745,15.128318,no_mans_land,deuce,near,0.605129,-0.126701,2.779417,down the T,In,false,21:49:52,3020.310059
Aadarsh,2,return,Forehand,Flat,58.111168,110,0,0,service_box,deuce,near,1.013284,7.369125,no_mans_land,deuce,far,-2.634747,24.489786,1.511132,cross court,In,false,21:49:53,3021.51001
Ferguson,3,serve_plus_one,Forehand,Topspin,62.340359,110,0,0,service_box,deuce,far,-1.031823,17.871231,no_mans_land,deuce,near,2.3637,0.253766,0.95289,cross court,In,false,21:49:54,3022.810059
Aadarsh,4,return_plus_one,Forehand,Topspin,48.460781,110,0,0,service_box,ad,near,-1.606095,6.017637,out,deuce,far,-1.86982,25.857084,0.754592,down the line,In,false,21:49:55,3023.850098
Ferguson,5,in_play,Backhand,Topspin,50.017395,110,0,0,no_mans_land,ad,far,1.182475,19.890373,no_mans_land,ad,near,-1.325915,0.761367,0.743097,cross court,In,false,21:49:57,3025.209961
Ferguson,6,in_play,Forehand,Flat,50.155289,110,0,0,no_mans_land,deuce,far,-2.850007,19.388287,no_mans_land,deuce,near,1.182475,4.409274,0.093438,cross court,In,false,21:49:59,3027.909912
Aadarsh,7,in_play,Forehand,Topspin,44.185368,110,0,0,service_box,ad,near,-1.507497,6.874875,out,deuce,far,-3.615907,26.916096,0.726557,down the line,In,false,21:50:01,3029.129883
Ferguson,8,in_play,Forehand,Topspin,81.060181,110,0,0,no_mans_land,ad,far,2.300285,19.038363,no_mans_land,ad,near,-0.869129,1.35319,1.16534,inside out,In,false,21:50:02,3030.870117
Aadarsh,9,in_play,Backhand,Slice,65.142563,110,0,0,no_mans_land,deuce,near,1.13468,3.795755,service_box,ad,far,2.452365,15.864069,0.965722,down the line,In,false,21:50:04,3032.810059
Ferguson,10,in_play,Forehand,Flat,64.806084,110,0,0,out,ad_alley,far,4.192361,24.354542,no_mans_land,deuce,near,0.85532,0.92528,0.837264,down the line,Out,false,21:50:05,3033.679932
Ferguson,1,serve,Serve,Flat,90.066864,112,0,0,no_mans_land,ad,far,2.395753,18.535294,out,ad,near,-1.120819,-0.81724,2.695101,down the T,Out,false,21:50:43,3071.780029
Aadarsh,2,return,Forehand,Slice,28.159069,112,0,0,service_box,ad,near,-1.389274,9.197727,no_mans_land,ad,far,2.425741,23.291925,0.886067,inside out,In,false,21:50:44,3073
Ferguson,1,serve,Serve,Slice,58.064949,113,0,0,service_box,ad,far,1.636829,13.932743,no_mans_land,ad,near,-1.025836,0.04915,2.733539,down the T,In,false,21:50:54,3082.100098
Aadarsh,2,return,Forehand,Topspin,60.67466,113,0,0,no_mans_land,deuce,near,3.191682,2.581198,no_mans_land,ad,far,3.674638,23.496962,1.304011,inside in,In,false,21:50:55,3083
Ferguson,1,serve,Serve,Slice,107.514809,114,0,0,service_box,deuce,near,2.828992,10.499447,out,ad,near,-1.380679,-0.543305,2.695881,out wide,Net,false,21:51:22,3110.280029
Ferguson,1,serve,Serve,Slice,90.497292,115,0,0,no_mans_land,ad,far,3.153105,19.586195,out,ad,near,-1.185479,-0.62363,2.728102,out wide,Out,false,21:51:30,3118.929932
Aadarsh,2,return,Backhand,Topspin,47.660492,115,0,0,service_box,deuce,near,0.945465,7.115354,out,ad_alley,far,4.94159,25.487112,1.345744,down the line,In,false,21:51:31,3119.830078
Ferguson,3,serve_plus_one,Forehand,Topspin,61.216766,115,0,0,no_mans_land,deuce,far,-2.389846,19.833183,no_mans_land,ad,near,-0.910493,2.815962,1.02877,inside in,In,false,21:51:33,3121.409912
Aadarsh,4,return_plus_one,Forehand,Topspin,34.384098,115,0,0,service_box,deuce,near,1.267612,7.001163,out,deuce,far,-2.308833,26.823721,0.723885,cross court,In,false,21:51:34,3122.610107
Ferguson,5,in_play,Overhead,Flat,63.343815,115,0,0,service_box,ad,far,0.549264,17.957357,service_box,deuce,near,1.267612,6.475915,2.566276,---,In,false,21:51:36,3124.310059
Aadarsh,6,in_play,Forehand,Slice,44.982983,115,0,0,no_mans_land,ad,near,-2.453414,3.411724,out,deuce,far,-0.034411,26.291063,2.159524,down the line,In,false,21:51:37,3125.030029
Ferguson,7,in_play,Backhand,Flat,56.920841,115,0,0,service_box,ad,far,1.313975,16.714561,out,ad,near,-3.054249,-2.57431,1.309071,cross court,In,false,21:51:38,3126.850098
Aadarsh,8,in_play,Backhand,Slice,30.346891,115,0,0,service_box,ad,near,-3.690729,6.847521,no_mans_land,ad,far,2.667397,22.009384,0.931473,cross court,In,false,21:51:40,3128.149902
Aadarsh,1,serve,Serve,Slice,78.204918,116,0,0,service_box,deuce,far,-0.7869,16.395359,no_mans_land,deuce,near,1.102827,0.095214,2.663134,down the T,In,false,21:53:53,3261.969971
Ferguson,2,return,Backhand,Topspin,51.421173,116,0,0,no_mans_land,ad,near,-1.244537,3.286389,out,deuce,far,-1.515673,26.138681,0.955504,inside in,In,false,21:53:54,3262.790039
Aadarsh,3,serve_plus_one,Backhand,Topspin,55.744751,116,0,0,no_mans_land,deuce,far,-2.840603,19.885242,out,ad,near,-1.352573,-1.277707,1.19369,down the line,In,false,21:53:56,3264.209961
Ferguson,4,return_plus_one,Forehand,Slice,44.728325,116,0,0,service_box,deuce,near,1.179885,6.541472,out,deuce,far,-2.440132,25.256687,1.173387,cross court,In,false,21:53:57,3265.590088
Aadarsh,5,in_play,Forehand,Slice,28.919374,116,0,0,service_box,deuce,near,2.13648,10.778242,no_mans_land,deuce,near,1.546368,3.081136,0.474264,cross court,Net,false,21:53:59,3267.189941
Aadarsh,1,serve,Serve,Slice,72.388168,117,0,0,no_mans_land,ad_alley,far,5.023716,19.638294,out,ad,near,-1.280045,-1.009112,2.742713,out wide,Out,false,21:54:15,3283.419922
Aadarsh,1,serve,Serve,Kick,69.157562,118,0,0,no_mans_land,ad,far,1.650624,18.747606,no_mans_land,ad,near,-1.27271,-0.403785,2.69801,down the T,Out,false,21:54:23,3291.27002
Ferguson,2,return,Forehand,Topspin,48.655071,118,0,0,no_mans_land,ad,near,-2.163711,3.788904,out,ad,far,2.205446,25.394148,1.310556,inside out,In,false,21:54:24,3292.389893
Aadarsh,3,serve_plus_one,Backhand,Topspin,59.177242,118,0,0,no_mans_land,ad,far,1.231834,22.935907,out,ad,near,-3.610177,-0.664262,1.270868,cross court,In,false,21:54:26,3294.01001
Ferguson,4,return_plus_one,Forehand,Topspin,54.084099,118,0,0,no_mans_land,deuce,near,1.942955,3.061702,out,ad,far,2.210391,25.830008,1.245397,inside in,In,false,21:54:27,3295.51001
Aadarsh,5,in_play,Forehand,Topspin,70.349815,118,0,0,no_mans_land,deuce,far,-0.620432,18.559219,out,deuce,near,2.075344,-0.967361,1.264414,cross court,In,false,21:54:28,3296.949951
Ferguson,6,in_play,Forehand,Topspin,55.44894,118,0,0,service_box,deuce,near,0.8222,5.798414,no_mans_land,deuce,far,-2.064549,24.598936,0.611365,cross court,In,false,21:54:30,3298.090088
Aadarsh,7,in_play,Forehand,Topspin,58.719147,118,0,0,no_mans_land,ad,far,2.306883,20.516685,no_mans_land,deuce,near,1.177287,0.172697,0.933722,down the line,In,false,21:54:31,3299.429932
Ferguson,8,in_play,Backhand,Topspin,46.121033,118,0,0,no_mans_land,ad,near,-0.534787,1.663332,out,ad,far,2.547386,26.317492,1.168441,cross court,In,false,21:54:32,3300.570068
Aadarsh,9,in_play,Forehand,Topspin,56.608398,118,0,0,service_box,ad,far,2.82138,15.485112,out,ad,near,-0.896888,-1.361441,1.434332,inside out,In,false,21:54:34,3302.25
Ferguson,10,in_play,Backhand,Slice,34.585434,118,0,0,no_mans_land,deuce,near,3.246428,2.479187,out,ad_alley,far,4.652841,26.245279,0.548823,down the line,In,false,21:54:35,3303.449951
Aadarsh,11,in_play,Forehand,Topspin,61.885735,118,0,0,service_box,deuce,far,-1.243564,14.930634,no_mans_land,ad,near,-0.839149,-0.195733,1.92198,inside in,In,false,21:54:38,3306.23999
Aadarsh,1,serve,Serve,Slice,68.412422,119,0,0,no_mans_land,deuce,far,-3.880777,18.449789,no_mans_land,deuce,near,1.432896,0.025912,2.58129,out wide,Out,false,21:55:02,3330.72998
Ferguson,2,return,Forehand,Flat,49.822136,119,0,0,service_box,deuce,far,-1.285074,18.02713,no_mans_land,deuce_alley,far,-5.22807,24.475634,0.81442,down the line,Net,false,21:55:03,3331.850098
Aadarsh,1,serve,Serve,Slice,94.950546,120,0,0,service_box,ad,far,3.036719,16.743305,no_mans_land,ad,near,-0.67297,-0.330899,2.71543,out wide,In,false,21:55:24,3352.919922
Ferguson,2,return,Backhand,Topspin,54.640888,120,0,0,no_mans_land,ad,near,-1.743524,3.848718,no_mans_land,ad_alley,far,4.532029,24.54273,1.224553,down the line,In,false,21:55:25,3353.719971
Aadarsh,3,serve_plus_one,Backhand,Topspin,66.346321,120,0,0,no_mans_land,deuce,far,-2.463524,21.552366,no_mans_land,ad,near,-2.248267,0.153782,0.833296,down the line,In,false,21:55:27,3355
Ferguson,4,return_plus_one,Forehand,Topspin,59.879398,120,0,0,service_box,deuce,near,0.931976,7.268464,out,deuce,far,-1.942983,26.478304,1.171338,cross court,In,false,21:55:28,3356.290039
Aadarsh,5,in_play,FH Volley,Flat,19.918634,120,0,0,no_mans_land,ad,far,2.684803,23.179947,service_box,deuce,near,0.931976,6.743217,1.472595,down the line,In,false,21:55:29,3357.01001
Ferguson,6,in_play,Backhand,Topspin,37.595989,120,0,0,no_mans_land,ad,near,-2.457442,1.267426,out,ad,far,2.803672,26.69549,1.047925,cross court,In,false,21:55:31,3359.149902
Aadarsh,1,serve,Serve,Slice,98.242722,121,0,0,service_box,deuce,far,-0.461719,17.120506,no_mans_land,deuce,near,1.184495,-0.017299,2.658671,down the T,In,false,21:55:52,3380.679932
Ferguson,2,return,Backhand,Slice,38.582905,121,0,0,no_mans_land,ad,near,-0.196233,2.189558,out,deuce,far,-1.154373,25.732531,1.118659,inside in,In,false,21:55:53,3381.5
Aadarsh,3,serve_plus_one,Forehand,Slice,37.179726,121,0,0,no_mans_land,ad,far,2.447806,18.926033,no_mans_land,deuce,near,0.021662,-0.517569,1.235477,down the line,In,false,21:55:55,3383.340088
Ferguson,4,return_plus_one,Backhand,Slice,45.095539,121,0,0,no_mans_land,ad,near,-2.837596,2.344948,out,ad,far,3.357201,25.297695,0.67735,cross court,In,false,21:55:57,3385.399902
Aadarsh,5,in_play,Backhand,Topspin,47.289356,121,0,0,no_mans_land,deuce,far,-1.403389,21.328674,out,ad,near,-3.198619,-0.607856,0.937911,down the line,In,false,21:55:58,3386.939941
Ferguson,6,in_play,Forehand,Topspin,51.083115,121,0,0,no_mans_land,deuce,near,1.81561,2.109136,out,deuce,far,-0.839549,26.38238,1.133497,cross court,In,false,21:56:00,3388.300049
Aadarsh,7,in_play,Forehand,Topspin,60.084332,121,0,0,out,ad,far,1.621292,24.608988,out,deuce,near,2.411399,-1.323268,1.035894,down the line,Out,false,21:56:01,3389.570068
Ferguson,8,in_play,Forehand,Topspin,65.515144,121,0,0,out,ad,near,-3.001967,-1.521176,out,ad,far,1.375299,25.85792,1.287271,inside out,Out,false,21:56:03,3391.169922
Aadarsh,9,in_play,Backhand,Slice,38.301437,121,0,0,service_box,deuce,far,-0.098015,17.643272,out,ad,near,-3.645412,-2.188692,0.821333,down the line,In,false,21:56:04,3392.22998
Aadarsh,1,serve,Serve,Slice,81.882629,123,0,0,service_box,ad,far,1.49771,17.933853,no_mans_land,ad,near,-1.342156,-0.508894,2.702283,down the T,In,false,21:56:29,3417.659912
Ferguson,2,return,Forehand,Topspin,46.788849,123,0,0,no_mans_land,ad,near,-0.288619,1.895621,out,ad,far,2.702199,25.448656,1.065572,inside out,In,false,21:56:30,3418.47998
Aadarsh,3,serve_plus_one,Forehand,Topspin,41.544415,123,0,0,no_mans_land,ad,far,2.878088,20.393547,out,ad,near,-0.73073,-0.935766,1.114356,inside out,In,false,21:56:31,3419.919922
Ferguson,4,return_plus_one,Backhand,Topspin,48.385189,123,0,0,no_mans_land,ad,near,-3.781851,4.108385,out,ad,far,3.534829,26.05998,1.451282,cross court,In,false,21:56:33,3421.439941
Aadarsh,5,in_play,Backhand,Slice,38.697544,123,0,0,no_mans_land,ad,far,1.297805,22.029161,out,ad_alley,near,-4.987281,-1.865396,0.78413,down the line,In,false,21:56:34,3422.959961
Ferguson,6,in_play,Forehand,Topspin,57.379631,123,0,0,no_mans_land,ad,near,-2.506358,3.882914,out,ad,far,1.716914,25.206034,1.157021,inside out,In,false,21:56:37,3425.209961
Aadarsh,7,in_play,Backhand,Topspin,49.242706,123,0,0,no_mans_land,deuce,far,-0.104163,21.3316,out,ad,near,-3.781139,-2.13484,0.818472,down the line,In,false,21:56:38,3426.409912
Ferguson,8,in_play,Forehand,Topspin,59.738689,123,0,0,service_box,deuce,near,2.447949,7.594562,out,ad,far,0.555151,26.520327,1.115092,inside in,In,false,21:56:40,3428.149902
Aadarsh,9,in_play,Forehand,Topspin,53.211372,123,0,0,service_box,deuce,far,-1.593433,18.052719,out,deuce,near,2.689623,-1.586817,0.365076,cross court,In,false,21:56:41,3429.350098
Ferguson,10,in_play,Forehand,Topspin,69.202507,123,0,0,no_mans_land,ad,near,-2.879044,3.351905,out,deuce,far,-2.750191,26.001373,0.721493,down the line,In,false,21:56:42,3430.810059
Aadarsh,11,in_play,Backhand,Flat,62.808578,123,0,0,service_box,ad,far,1.412721,17.889189,out,ad,near,-2.69048,-2.461447,0.712912,cross court,In,false,21:56:44,3432.070068
Ferguson,12,in_play,Backhand,Slice,33.842228,123,0,0,service_box,deuce,near,2.926232,5.603088,no_mans_land,ad,far,1.89692,24.379707,0.938925,down the line,In,false,21:56:45,3433.370117
Aadarsh,13,in_play,Forehand,Slice,40.767021,123,0,0,service_box,deuce,near,2.873264,10.302515,no_mans_land,deuce,near,3.361039,3.134884,0.918903,cross court,Net,false,21:56:47,3435.209961
Aadarsh,1,serve,Serve,Slice,90.066864,124,0,0,service_box,ad,far,1.493636,17.409294,out,ad,near,-0.454579,-0.707968,2.659726,down the T,In,false,21:57:17,3465.530029
Ferguson,2,return,Forehand,Topspin,45.377979,124,0,0,no_mans_land,deuce,near,0.574516,2.946317,no_mans_land,ad,far,2.026066,24.820715,1.174043,inside in,In,false,21:57:18,3466.25
Aadarsh,3,serve_plus_one,Forehand,Flat,62.489315,124,0,0,service_box,deuce,far,-1.465317,17.910292,out,deuce,near,0.247228,-0.550928,1.314444,cross court,In,false,21:57:19,3467.689941
Ferguson,4,return_plus_one,Forehand,Topspin,38.901684,124,0,0,no_mans_land,deuce,near,2.940473,2.065275,out,deuce,far,-1.7466,26.183519,0.656562,cross court,In,false,21:57:20,3468.909912
Aadarsh,5,in_play,Forehand,Flat,62.112236,124,0,0,no_mans_land,ad,far,1.941896,18.599926,out,deuce,near,3.342642,-1.934927,1.565333,down the line,In,false,21:57:22,3470.810059
Ferguson,6,in_play,Backhand,Topspin,59.375202,124,0,0,service_box,ad,near,-0.869739,5.814259,out,ad,far,1.289083,25.11754,1.164019,cross court,In,false,21:57:24,3472.110107
Aadarsh,7,in_play,Backhand,Slice,49.854111,124,0,0,out,ad,far,1.645043,24.248087,no_mans_land,ad,near,-1.632431,0.466719,0.539139,cross court,Out,false,21:57:25,3473.310059
Ferguson,1,serve,Serve,Flat,102.548622,127,0,0,service_box,deuce,near,2.222378,6.839924,no_mans_land,deuce,far,-1.102534,24.710505,2.478902,out wide,In,false,21:58:07,3515.080078
Aadarsh,2,return,Forehand,Flat,42.714706,127,0,0,no_mans_land,deuce,far,-1.777964,20.831875,no_mans_land,deuce_alley,near,4.258858,-0.240372,0.754052,down the line,In,false,21:58:08,3516.199951
Ferguson,3,serve_plus_one,Forehand,Topspin,55.273853,127,0,0,no_mans_land,deuce,near,0.442814,4.275397,out,deuce,far,-2.635544,25.03409,1.787511,cross court,In,false,21:58:10,3518.379883
Aadarsh,4,return_plus_one,Forehand,Topspin,59.146061,127,0,0,no_mans_land,deuce,far,-1.090304,20.762573,out,deuce,near,0.830932,-0.724122,1.300081,cross court,In,false,21:58:11,3519.639893
Ferguson,5,in_play,Forehand,Topspin,39.346882,127,0,0,service_box,ad,near,-0.182993,5.625414,no_mans_land,deuce,far,-1.586777,24.073095,1.134951,down the line,In,false,21:58:12,3520.780029
Aadarsh,6,in_play,Forehand,Flat,64.923988,127,0,0,no_mans_land,deuce,far,-2.211781,19.729122,no_mans_land,ad,near,-0.099492,0.558713,1.372184,inside in,In,false,21:58:14,3522.360107
Ferguson,7,in_play,Forehand,Topspin,50.705769,127,0,0,no_mans_land,deuce,near,1.46662,3.712447,out,deuce,far,-2.981339,25.848562,1.245406,cross court,In,false,21:58:15,3523.5
Aadarsh,8,in_play,Forehand,Topspin,60.85257,127,0,0,service_box,deuce,far,-0.916389,16.402163,out,deuce,near,2.655901,-1.270851,0.993587,cross court,In,false,21:58:16,3524.76001
Ferguson,1,serve,Serve,Flat,77.266693,128,0,0,service_box,ad,near,-3.236772,6.478075,out,ad,far,1.343464,25.122028,2.608218,out wide,In,false,21:58:50,3558.780029
Aadarsh,2,return,Backhand,Topspin,49.630157,128,0,0,service_box,deuce,far,-1.512569,16.094069,out,ad_alley,near,-5.117682,-1.063619,0.983608,down the line,In,false,21:58:51,3559.610107
Ferguson,3,serve_plus_one,Forehand,Topspin,54.604767,128,0,0,service_box,deuce,near,1.529901,6.199412,no_mans_land,deuce,far,-0.57575,24.828426,0.815294,cross court,In,false,21:58:53,3561.290039
Aadarsh,4,return_plus_one,Forehand,Slice,41.498478,128,0,0,service_box,deuce,far,-1.117546,17.754868,no_mans_land,deuce,near,2.746475,-0.463984,0.347347,cross court,In,false,21:58:54,3562.790039
Ferguson,5,in_play,Forehand,Topspin,54.887535,128,0,0,service_box,deuce,near,1.640621,5.618547,no_mans_land,deuce,far,-1.803946,24.110716,0.500469,cross court,In,false,21:58:56,3564.48999
Aadarsh,6,in_play,Forehand,Topspin,55.507072,128,0,0,out,deuce,far,-3.010059,25.42724,out,deuce,near,3.013817,-0.885001,0.644627,cross court,Out,false,21:58:57,3565.77002
Ferguson,1,serve,Serve,Flat,65.109932,129,0,0,service_box,deuce,near,1.612442,6.383456,no_mans_land,deuce,far,-0.354697,22.441847,1.780063,down the T,In,false,21:59:20,3588.719971
Aadarsh,2,return,Backhand,Topspin,55.346657,129,0,0,service_box,ad,far,1.468637,17.575325,out,deuce,near,2.964483,-1.982804,0.819297,inside in,In,false,21:59:21,3589.699951
Ferguson,3,serve_plus_one,Forehand,Topspin,66.414238,129,0,0,no_mans_land,ad,near,-2.122749,1.487853,out,ad,far,0.092761,25.421457,0.754276,inside out,In,false,21:59:23,3591.219971
Aadarsh,4,return_plus_one,Backhand,Topspin,53.130405,129,0,0,no_mans_land,ad,far,0.627843,19.216772,out,ad,near,-2.028631,-3.00803,1.159331,cross court,In,false,21:59:24,3592.5
Ferguson,5,in_play,Forehand,Topspin,48.839573,129,0,0,no_mans_land,ad,near,-1.854169,4.720133,out,ad,far,0.992397,24.987673,1.071416,inside out,In,false,21:59:25,3593.929932
Aadarsh,6,in_play,Backhand,Topspin,54.805954,129,0,0,no_mans_land,ad,far,1.733843,21.392567,no_mans_land,ad,near,-2.347466,-0.44779,1.138484,cross court,In,false,21:59:27,3595.469971
Ferguson,7,in_play,Backhand,Topspin,48.539135,129,0,0,no_mans_land,deuce,near,1.542954,2.231105,out,ad,far,2.059334,25.374754,1.178846,down the line,In,false,21:59:28,3596.75
Aadarsh,8,in_play,Forehand,Topspin,50.890076,129,0,0,no_mans_land,deuce,far,-0.290448,18.333603,no_mans_land,deuce,near,1.300648,-0.456441,1.128006,cross court,In,false,21:59:30,3598.110107
Ferguson,9,in_play,Forehand,Topspin,68.589386,129,0,0,no_mans_land,deuce_alley,near,4.289614,3.035432,out,deuce,far,-0.934802,25.163008,0.7871,down the line,Out,false,21:59:31,3599.469971
Aadarsh,10,in_play,Forehand,Topspin,66.627785,129,0,0,service_box,deuce,far,-2.017664,17.434616,out,deuce_alley,near,4.849617,-2.360327,0.920502,down the line,In,false,21:59:33,3601.370117
Ferguson,11,in_play,Forehand,Flat,78.787071,129,0,0,no_mans_land,ad,near,-3.239366,1.940861,out,deuce_alley,far,-4.606184,25.659355,0.762749,down the line,In,false,21:59:34,3602.72998
Ferguson,1,serve,Serve,Flat,81.537239,131,0,0,service_box,ad,near,-3.171471,6.704112,out,ad,far,1.337842,23.452425,2.498288,out wide,In,false,22:00:05,3633.629883
Aadarsh,2,return,Backhand,Topspin,61.306149,131,0,0,out,ad,far,1.582258,23.908808,out,ad_alley,near,-4.947731,-1.2272,0.81171,down the line,Out,false,22:00:06,3634.530029
Ferguson,3,serve_plus_one,Backhand,Topspin,48.023247,131,0,0,no_mans_land,ad,near,-0.56338,2.000047,no_mans_land,ad,far,3.91553,24.400055,0.933958,cross court,In,false,22:00:07,3635.969971
Aadarsh,4,return_plus_one,Forehand,Topspin,61.285072,131,0,0,out,ad,far,1.886547,24.608988,out,ad,near,-0.916655,-1.230615,1.150788,inside out,Out,false,22:00:09,3637.409912
Ferguson,5,in_play,Backhand,Topspin,52.468792,131,0,0,no_mans_land,deuce,near,2.987811,2.541238,out,ad,far,1.723538,25.867548,1.070777,down the line,In,false,22:00:10,3638.689941
Aadarsh,6,in_play,Forehand,Topspin,59.405655,131,0,0,no_mans_land,ad,far,2.604134,20.161917,no_mans_land,deuce,near,2.947692,-0.459521,0.959568,down the line,In,false,22:00:12,3640.189941
Ferguson,7,in_play,Backhand,Slice,84.534714,131,0,0,no_mans_land,deuce,near,0.948541,2.667429,no_mans_land,ad,far,1.960601,22.922758,0.730115,down the line,In,false,22:00:13,3641.889893
Aadarsh,8,in_play,Forehand,Topspin,50.237782,131,0,0,service_box,deuce,far,-0.452855,18.267832,out,deuce,near,0.67709,-0.682773,0.870124,cross court,In,false,22:00:14,3642.669922
Ferguson,9,in_play,Forehand,Topspin,68.093697,131,0,0,no_mans_land,ad,near,-2.870528,4.55414,out,deuce,far,-1.227446,25.589897,0.82134,down the line,In,false,22:00:16,3644.139893
Aadarsh,10,in_play,Backhand,Slice,29.914511,131,0,0,out,ad_alley,near,-4.221661,-0.660953,out,ad,near,-3.962763,-2.042041,0.833303,down the line,Net,false,22:00:17,3645.26001
Aadarsh,11,in_play,Backhand,Slice,30.920933,131,0,0,service_box,deuce,near,0.536536,9.459682,no_mans_land,ad,near,-3.753954,4.67297,2.281712,down the line,Net,false,22:00:17,3645.820068
Aadarsh,1,serve,Serve,Flat,49.98962,132,0,0,service_box,deuce,near,1.633781,6.68649,no_mans_land,deuce,far,-1.573802,22.746878,2.625599,down the T,In,false,22:02:13,3761.080078
Ferguson,2,return,Backhand,Topspin,50.086163,132,0,0,service_box,ad,far,2.08134,16.394112,out,deuce,near,2.887057,-0.864496,1.029223,inside in,In,false,22:02:14,3762.26001
Aadarsh,3,serve_plus_one,Backhand,Topspin,64.311211,132,0,0,no_mans_land,ad,near,-2.226155,4.072317,no_mans_land,ad,far,0.978577,23.701944,0.539855,cross court,In,false,22:02:15,3763.48999
Ferguson,4,return_plus_one,Backhand,Topspin,44.992142,132,0,0,service_box,ad,far,2.226753,14.648156,no_mans_land,ad,near,-3.714776,-0.319894,0.343578,cross court,In,false,22:02:16,3764.75
Aadarsh,5,in_play,Backhand,Topspin,25.037283,132,0,0,service_box,deuce,near,2.853329,6.018734,service_box,ad,far,2.518526,17.404613,0.620625,down the line,In,false,22:02:17,3765.810059
Ferguson,6,in_play,Forehand,Topspin,44.139408,132,0,0,service_box,ad,far,1.308038,15.506504,no_mans_land,deuce,near,2.674718,4.147407,1.135248,down the line,In,false,22:02:19,3767.550049
Aadarsh,7,in_play,BH Volley,Flat,17.320551,132,0,0,service_box,deuce,near,0.87389,10.699243,service_box,ad,far,1.308038,16.715292,0.737597,down the line,In,false,22:02:20,3768.290039
Ferguson,8,in_play,Backhand,Topspin,30.93294,132,0,0,no_mans_land,deuce,far,-2.155853,18.511589,service_box,deuce,near,0.412589,11.293617,1.324081,inside out,In,false,22:02:20,3768.610107
Aadarsh,1,serve,Serve,Flat,110.204704,133,0,0,no_mans_land,ad,near,-3.316541,4.55125,no_mans_land,ad,far,0.933572,23.635122,2.497819,out wide,Out,false,22:02:45,3793.879883
Ferguson,2,return,Backhand,Topspin,48.972893,133,0,0,no_mans_land,deuce,far,-1.494157,21.994423,out,ad_alley,near,-4.900487,-2.185419,0.992487,down the line,In,false,22:02:46,3794.540039
Aadarsh,1,serve,Serve,Flat,57.165157,134,0,0,service_box,ad,near,-2.830148,8.01017,no_mans_land,ad,far,0.97827,23.772009,2.423687,out wide,In,false,22:02:53,3801.810059
Ferguson,2,return,Backhand,Topspin,58.01001,134,0,0,no_mans_land,ad,far,0.509041,19.248848,no_mans_land,ad_alley,near,-4.659332,0.298709,0.917796,down the line,In,false,22:02:54,3802.870117
Aadarsh,3,serve_plus_one,Backhand,Topspin,54.6777,134,0,0,no_mans_land,deuce,near,1.541663,2.748631,no_mans_land,ad,far,1.593717,24.337082,0.914541,down the line,In,false,22:02:55,3803.98999
Ferguson,4,return_plus_one,Forehand,Topspin,54.179688,134,0,0,no_mans_land,deuce,far,-1.129555,18.824257,no_mans_land,deuce,near,1.623745,-0.179043,0.93264,cross court,In,false,22:02:57,3805.350098
Aadarsh,5,in_play,Forehand,Topspin,48.531158,134,0,0,service_box,ad,near,-2.667387,5.697254,no_mans_land,deuce,far,-2.177801,24.001007,1.193473,down the line,In,false,22:02:58,3806.629883
Ferguson,6,in_play,Backhand,Topspin,49.062599,134,0,0,service_box,ad,far,0.557408,14.853098,no_mans_land,ad,near,-2.819765,-0.42738,0.723123,cross court,In,false,22:03:00,3808.070068
