pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWide,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,Player,Shot,Type,Stroke,Spin,Speed (MPH),Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time,PlayerServer
0 - 15,3 - 0,1 - 0,0,3143000,0,,70.0,,4,Ad,Player2,,,,,,,,,,0,66.2304571303245,451.3958497372996,Crosscourt,Forehand,,,,,,,,,,-43.572473753258336,9.356567147851653,,,1,,,,,,,,,,,,,,,,,Matka Komac,4,return_plus_one,Forehand,Topspin,43.586357,73,13,1,short,deuce,far,-1.138362,12.131647,deep,ad,far,1.730318,23.680239,1.103189,inside in,Net,False,03:32:07,,Matka KomacForehand
0 - 15,3 - 0,1 - 0,0,3149000,1,3149000,70.0,,0,Deuce,Player1,,,,,,,,,,0,44.354040901114445,-323.2432195973833,Down the Line,,,,,,,,,,,40.31782589674207,128.43495734901498,1,,,,,,,,,,,,,,,,,,,Elise Wagle,0,none,Feed,Flat,23.382744,74,14,2,short,ad,far,1.053332,15.242655,deep,deuce,near,1.158781,3.44224,0.993525,---,In,False,03:32:13,,Elise WagleFeed
15 - 15,3 - 0,1 - 0,1,3171000,0,,71.0,,1,Ad,Player2,Far,0,Body,-90.17789807519401,-257.0224081363502,,,,,0,49.80690616795328,480.2688976375471,Crosscourt,,,,,,,,,,,-90.17789807519401,-257.0224081363502,,,,,,,,,,,,,,,,,,,,Matka Komac,1,first_serve,Serve,Flat,44.741196,74,14,2,deep,ad,near,-2.355962,5.172306,deep,ad,far,1.301241,24.434568,2.311278,down the T,Out,False,03:32:35,,Matka KomacServe
15 - 15,3 - 0,1 - 0,0,3172000,0,,71.0,,2,Ad,Player1,,,,,,,,,,0,-95.53090004369518,-519.5962051615863,Crosscourt,Forehand,,,,,,,,,,21.306938976366947,390.25830599279925,,,,,,,,,,,,,,,,,,,,Elise Wagle,2,none,Forehand,Topspin,57.472225,74,14,2,deep,ad,far,0.556659,22.082977,out,ad,near,-2.495813,-1.687622,1.089476,inside out,In,False,03:32:36,,Elise WagleForehand
15 - 15,3 - 0,1 - 0,0,3181000,0,,71.0,,1,Ad,Player2,Far,0,Wide,-122.2987040681783,-183.59651137348345,1,Wide,-122.2987040681783,-183.59651137348345,0,30.317333770762993,505.05945428670327,Crosscourt,,1,,,,,,,,,-122.2987040681783,-183.59651137348345,,,,,,,,,,,,,,,,,,,,Matka Komac,1,second_serve,Serve,Slice,62.347576,74,14,2,short,ad,near,-3.195141,7.09061,out,ad,far,0.792062,25.082239,2.530327,out wide,In,False,03:32:45,,Matka KomacServe
15 - 15,3 - 0,1 - 0,0,3182000,0,,71.0,,2,Ad_Alley,Player1,,,,,,,,,,0,-187.72726924749708,-457.8093011808659,Down the Line,Backhand,,,,,,,,,,-69.15332458439123,369.6717683725124,,,,,,,,,,,,,,,,,,,,Elise Wagle,2,second_return,Backhand,Topspin,62.786869,74,14,2,deep,deuce,far,-1.80668,21.545139,deep,ad_alley,near,-4.904509,-0.073395,1.017985,down the line,In,False,03:32:46,,Elise WagleBackhand
15 - 15,3 - 0,1 - 0,0,3183000,0,,71.0,,3,Deuce,Player2,,,,,,,,,,0,-44.05479549429045,525.7178368326242,Crosscourt,Forehand,,,,,,,,,,156.04002077857206,-348.41156496044994,,,,,,,,,,,,,,,,,,,,Matka Komac,3,serve_plus_one,Forehand,Topspin,55.324825,74,14,2,deep,deuce,near,4.076657,2.784699,out,deuce,far,-1.150963,25.621954,1.043975,cross court,In,False,03:32:47,,Matka KomacForehand
15 - 15,3 - 0,1 - 0,0,3185000,0,,71.0,,4,Deuce_Alley,Player1,,,,,,,,,,0,189.73253499552752,-515.3177384074328,Crosscourt,Forehand,1,,,,,,,,,-83.37950021867958,496.29349300061847,,,,1,,,,,,,,,,,,,,,,Elise Wagle,4,return_plus_one,Forehand,Slice,78.068291,74,14,2,out,deuce,far,-2.178349,24.853222,out,deuce_alley,near,4.956898,-1.575844,1.607507,down the line,Out,False,03:32:49,,Elise WagleForehand
15 - 15,3 - 0,1 - 0,0,3188000,1,3188000,71.0,,5,Deuce,Player2,,,,,,,,,,0,-83.37950021867958,542.5616251090811,Down the Line,Forehand,,,,,,,,,,-101.87694663161842,465.63308727010065,,,1,,,,,,,,,,,,,,,,,Matka Komac,5,in_play,Forehand,Flat,26.443546,74,14,2,out,deuce,far,-2.661608,24.052197,out,deuce,far,-2.178349,26.06201,1.08714,cross court,Net,False,03:32:52,,Matka KomacForehand
15 - 30,3 - 0,1 - 0,1,3462000,0,,72.0,,1,Deuce,Player1,Far,1,Wide,109.12264326328571,-121.03305446187973,,,,,0,-39.91955927382015,480.035219816025,Crosscourt,,,,,,,,,,,109.12264326328571,-121.03305446187973,,,,,,,,,,,,,,,,,,,,Elise Wagle,1,first_serve,Serve,Flat,78.514908,75,14,2,short,deuce,near,2.850907,8.725125,deep,deuce,far,-1.042927,24.428463,2.843524,out wide,In,False,03:37:26,,Elise WagleServe
15 - 30,3 - 0,1 - 0,0,3463000,0,,72.0,,2,Deuce_Alley,Player2,,,,,,,,,,0,167.03792104103354,-461.8253444879504,Crosscourt,Forehand,,,,,,,,,,-41.209284776881596,362.2922189411952,,,,,,,,,,,,,,,,,,,,Matka Komac,2,first_return,Forehand,Flat,51.715958,75,14,2,deep,deuce,far,-1.076622,21.352343,deep,deuce_alley,near,4.363985,-0.178317,1.310509,down the line,In,False,03:37:27,,Matka KomacForehand
15 - 30,3 - 0,1 - 0,0,3464000,0,,72.0,,3,Deuce,Player1,,,,,,,,,,0,-77.18188976373966,516.2297517495147,Down the Line,Forehand,,,,,,,,,,-56.707540463662745,-205.41700568668304,,,,,,,,,,,,,,,,,,,,Elise Wagle,3,serve_plus_one,Forehand,Topspin,47.957981,75,14,2,short,ad,near,-1.481525,6.520534,out,deuce,far,-2.016432,25.374071,1.019823,down the line,In,False,03:37:28,,Elise WagleForehand
15 - 30,3 - 0,1 - 0,0,3466000,0,,72.0,,4,Ad,Player2,,,,,,,,,,0,-47.85561023619575,-458.6128390198856,Crosscourt,Backhand,,,,,,,,,,41.69489829394172,436.77561789128794,,,,,,,,,,,,,,,,,,,,Matka Komac,4,return_plus_one,Backhand,Topspin,56.516045,75,14,2,deep,ad,far,1.089309,23.298275,deep,ad,near,-1.250262,-0.094388,0.842005,cross court,In,False,03:37:30,,Matka KomacBackhand
15 - 30,3 - 0,1 - 0,0,3467000,0,,72.0,,5,Ad,Player1,,,,,,,,,,0,44.32058727031831,534.5208880137221,Down the Line,Backhand,,,,,,,,,,3.7210848643900287,-375.38395669271944,,,,,,,,,,,,,,,,,,,,Elise Wagle,5,in_play,Backhand,Topspin,57.97924,75,14,2,deep,deuce,near,0.097216,2.080026,out,ad,far,1.157907,25.85194,1.317461,down the line,In,False,03:37:31,,Elise WagleBackhand
15 - 30,3 - 0,1 - 0,0,3468000,0,,72.0,,6,Deuce,Player2,,,,,,,,,,0,12.22936898512054,-505.3583934818037,Down the Line,Forehand,,,,,,,,,,131.86227034113924,242.83833661404782,,,,,,,,,,,,,,,,,,,,Matka Komac,6,in_play,Forehand,Topspin,51.145489,75,14,2,short,ad,far,3.444996,18.231525,out,deuce,near,0.319501,-1.315649,1.079423,down the line,In,False,03:37:32,,Matka KomacForehand
15 - 30,3 - 0,1 - 0,0,3470000,0,,72.0,,7,Ad,Player1,,,,,,,,,,0,152.11308508303603,523.8960301834564,Down the Line,Backhand,,,,,,,,,,26.672151137344052,-328.42022637778314,,,,,,,,,,,,,,,,,,,,Elise Wagle,7,in_play,Backhand,Topspin,61.344856,75,14,2,deep,deuce,near,0.696829,3.306987,out,ad,far,3.974063,25.574358,0.738894,down the line,In,False,03:37:34,,Elise WagleBackhand
15 - 30,3 - 0,1 - 0,0,3471000,0,,72.0,,8,Ad,Player2,,,,,,,,,,0,-1.5510006561671779,-504.88786089212766,Down the Line,Forehand,,,,,,,,,,-38.729008092718395,256.608869203717,,,,,,,,,,,,,,,,,,,,Matka Komac,8,in_play,Forehand,Topspin,49.818001,75,14,2,deep,deuce,far,-1.011823,18.59129,out,ad,near,-0.040521,-1.303356,0.984157,inside in,In,False,03:37:35,,Matka KomacForehand
15 - 30,3 - 0,1 - 0,0,3473000,1,3473000,72.0,,9,Deuce,Player1,,,,,,,,,,0,-55.65853565176477,465.5323053365924,Down the Line,Forehand,,,,,,,,,,-107.43246937877215,19.453248031485987,,,1,,,,,,,,,,,,,,,,,Elise Wagle,9,in_play,Forehand,Topspin,32.746193,75,14,2,short,deuce,far,-2.80675,12.39543,deep,deuce,far,-1.454119,24.049564,1.233336,cross court,Net,False,03:37:37,,Elise WagleForehand
15 - 40,3 - 0,1 - 0,1,3499000,0,,73.0,1,1,Ad,Player1,Far,1,Body,-70.76013232717254,-22.860236220460607,,,,,0,23.90284886262982,449.98624234447453,Crosscourt,,1,,,,,,,,,-70.76013232717254,-22.860236220460607,,,,,,,,,,,,,,,,,,,,Elise Wagle,1,first_serve,Serve,Slice,40.765568,76,14,2,short,ad,near,-1.848659,11.28996,deep,ad,far,0.624479,23.643412,2.336022,out wide,In,False,03:38:03,,Elise WagleServe
15 - 40,3 - 0,1 - 0,0,3500000,0,,73.0,,2,Ad,Player2,,,,,,,,,,0,-99.33416447938875,-256.5571576989051,Crosscourt,Backhand,,,,,,,,,,76.36093613294393,250.76102908998413,,,,,,,,,,,,,,,,,,,,Matka Komac,2,first_return,Backhand,Topspin,64.13974,76,14,2,deep,ad,far,1.994984,18.438511,short,ad,near,-2.595176,5.184461,1.498706,cross court,In,False,03:38:04,,Matka KomacBackhand
15 - 40,3 - 0,1 - 0,0,3502000,0,,73.0,,3,Ad,Player1,,,,,,,,,,0,118.88719925628153,355.2810804897552,Down the Line,Backhand,,,,,,,,,,106.91129702531659,-302.96691272950227,,,,,,,,,,,,,,,,,,,,Elise Wagle,3,serve_plus_one,Backhand,Topspin,89.304276,76,14,2,deep,deuce,near,2.793134,3.971973,deep,ad,far,3.106013,21.169172,0.960247,down the line,In,False,03:38:06,,Elise WagleBackhand
15 - 40,3 - 0,1 - 0,0,3503000,0,,73.0,,4,Deuce,Player2,,,,,,,,,,0,106.78988407693521,-555.6390857389955,Down the Line,Forehand,,,,,,,,,,9.133568460187758,339.94905949238785,,,,,,,,,,,,,,,,,,,,Matka Komac,4,return_plus_one,Forehand,Topspin,37.44392,76,14,2,deep,ad,far,0.238621,20.768612,out,deuce,near,2.789962,-2.629268,0.744996,down the line,In,False,03:38:07,,Matka KomacForehand
15 - 40,3 - 0,1 - 0,0,3505000,0,,73.0,,5,Ad,Player1,,,,,,,,,,0,9.133568460187758,386.21719160085036,Crosscourt,Forehand,,,,,,,,,,-76.02245734904209,123.28834208217602,,,1,,,,,,,,,,,,,,,,,Elise Wagle,5,in_play,Forehand,Topspin,29.613201,76,14,2,short,deuce,far,-1.986141,15.108196,deep,ad,far,0.238621,21.9774,2.446674,inside in,Net,False,03:38:09,,Elise WagleForehand
15 - 40,3 - 0,1 - 0,0,3510000,1,3510000,73.0,,0,Ad,Player2,,,,,,,,,,0,-71.28425196846712,-250.39552712148046,Down the Line,,,,,,,,,,,-16.638702974619576,297.3046751966968,1,,,,,,,,,,,,,,,,,,,Matka Komac,0,none,Feed,Flat,23.382744,77,14,2,deep,deuce,far,-0.434698,19.654497,short,ad,near,-1.862352,5.345438,1.221777,---,In,False,03:38:14,,Matka KomacFeed
30 - 40,3 - 0,1 - 0,1,3532000,0,,74.0,1,1,Deuce,Player1,Far,0,Body,93.07799103232286,-301.2928532369397,,,,,0,-14.062007874008483,442.67593503914145,Crosscourt,,,,,,,,,,,93.07799103232286,-301.2928532369397,,,,,,,,,,,,,,,,,,,,Elise Wagle,1,first_serve,Serve,Flat,83.012863,77,14,2,deep,deuce,near,2.431729,4.015709,deep,deuce,far,-0.36738,23.452425,2.542987,down the T,Out,False,03:38:36,,Elise WagleServe
30 - 40,3 - 0,1 - 0,0,3533000,0,,74.0,,2,Deuce,Player2,,,,,,,,,,0,96.72393919505063,-499.38106408548134,Crosscourt,Backhand,,,,,,,,,,-3.2462653105844996,454.4970089673942,,,,,,,,,,,,,,,,,,,,Matka Komac,2,none,Backhand,Topspin,51.953144,77,14,2,deep,deuce,far,-0.084811,23.761259,out,deuce,near,2.526982,-1.159487,1.033991,inside out,In,False,03:38:37,,Matka KomacBackhand
30 - 40,3 - 0,1 - 0,0,3543000,0,,74.0,,1,Deuce,Player1,Far,0,Body,77.57276902883132,-261.17150043731044,0,Body,77.57276902883132,-261.17150043731044,0,-17.50065069990347,506.1265255902897,Crosscourt,,1,,,,,,,,,77.57276902883132,-261.17150043731044,,,,,,,,,,,,,,,,,,,,Elise Wagle,1,second_serve,Serve,Slice,68.293671,77,14,2,deep,deuce,near,2.026644,5.063908,out,deuce,far,-0.457217,25.110117,2.434496,down the T,Out,False,03:38:47,,Elise WagleServe
30 - 40,3 - 0,1 - 0,0,3544000,0,,74.0,,2,Deuce,Player2,,,,,,,,,,0,105.26755249338393,-468.6188429568883,Crosscourt,Forehand,,,,,,,,,,-69.1943186788794,369.5755413383918,,,,,,,,,,,,,,,,,,,,Matka Komac,2,second_return,Forehand,Flat,59.496273,77,14,2,deep,deuce,far,-1.807751,21.542625,deep,deuce,near,2.75019,-0.355802,1.225974,cross court,In,False,03:38:48,,Matka KomacForehand
30 - 40,3 - 0,1 - 0,0,3545000,1,3545000,74.0,,3,Deuce,Player1,,,,,,,,,,0,-105.01818132103061,528.8976924756673,Down the Line,Forehand,1,,,,,,,,,-104.13782261586921,198.19737532798163,,,1,,,,,,,,,,,,,,,,,Elise Wagle,3,serve_plus_one,Forehand,Slice,25.304344,77,14,2,short,deuce,far,-2.720675,17.065248,out,deuce,far,-2.743675,25.70503,1.312262,cross court,Net,False,03:38:49,,Elise WagleForehand
0 - 0,3 - 1,1 - 0,1,3569000,0,,75.0,,1,Ad,Player1,Far,1,T,-20.764905949245616,-240.2030402448453,,,,,0,24.79465223095832,480.9307360015013,Crosscourt,,,,,,,,,,,-20.764905949245616,-240.2030402448453,,,,,,,,,,,,,,,,,,,,Elise Wagle,1,first_serve,Serve,Flat,98.146606,78,14,2,short,ad,near,-0.542498,5.611724,deep,ad,far,0.647778,24.451859,2.081865,down the T,In,False,03:39:13,,Elise WagleServe
0 - 0,3 - 1,1 - 0,0,3570000,0,,75.0,,2,Ad,Player2,,,,,,,,,,0,-39.4948053368125,-456.6213145229487,Down the Line,Forehand,1,,,,,,,,,-18.45882545930805,374.11363735763706,,,,,,,,,,,,,,,,,,,,Matka Komac,2,first_return,Forehand,Slice,42.415451,78,14,2,deep,deuce,far,-0.48225,21.661186,deep,ad,near,-1.03183,-0.042358,1.125801,inside in,In,False,03:39:14,,Matka KomacForehand
0 - 0,3 - 1,1 - 0,0,3572000,0,,75.0,,3,Deuce,Player1,,,,,,,,,,0,-28.902405949241412,489.086417322582,Down the Line,Forehand,,,,,,,,,,-82.68252405944986,-283.96406386686994,,,,,,,,,,,,,,,,,,,,Elise Wagle,3,serve_plus_one,Forehand,Topspin,55.200928,78,14,2,deep,ad,near,-2.16014,4.468436,deep,deuce,far,-0.755096,24.664932,1.117686,down the line,In,False,03:39:16,,Elise WagleForehand
0 - 0,3 - 1,1 - 0,0,3573000,0,,75.0,,4,Ad,Player2,,,,,,,,,,0,-95.08291229216437,-495.5936078300152,Crosscourt,Backhand,,,,,,,,,,59.027668416417455,284.140288713764,,,,,,,,,,,,,,,,,,,,Matka Komac,4,return_plus_one,Backhand,Topspin,51.808929,78,14,2,deep,ad,far,1.54214,19.310568,out,ad,near,-2.484109,-1.060537,0.954958,cross court,In,False,03:39:17,,Matka KomacBackhand
0 - 0,3 - 1,1 - 0,0,3574000,0,,75.0,,5,Ad,Player1,,,,,,,,,,0,112.33694772522631,512.8819006996475,Crosscourt,Backhand,,,,,,,,,,-142.9416229220609,-346.14640201206964,,,,,,,,,,,,,,,,,,,,Elise Wagle,5,in_play,Backhand,Topspin,57.128559,78,14,2,deep,ad,near,-3.734452,2.843878,out,ad,far,2.934883,25.286606,1.058487,cross court,In,False,03:39:18,,Elise WagleBackhand
0 - 0,3 - 1,1 - 0,0,3576000,0,,75.0,,6,Ad_Alley,Player2,,,,,,,,,,0,-171.49969378818787,-572.3651356077534,Crosscourt,Backhand,1,,,,,,,,,102.37078958874852,294.1895067802505,,,,,,,,,,,,,,,,,,,,Matka Komac,6,in_play,Backhand,Slice,47.031967,78,14,2,deep,ad,far,2.67451,19.573111,out,ad_alley,near,-4.480552,-3.066248,0.986355,down the line,In,False,03:39:20,,Matka KomacBackhand
0 - 0,3 - 1,1 - 0,0,3578000,0,,75.0,,7,Ad,Player1,,,,,,,,,,0,150.5135881451541,488.1366251091092,Crosscourt,Backhand,,,,,,,,,,-108.46991469810669,-304.16511920369237,,,,,,,,,,,,,,,,,,,,Elise Wagle,7,in_play,Backhand,Topspin,64.231148,78,14,2,deep,ad,near,-2.833854,3.940669,deep,ad,far,3.932275,24.640118,1.140163,cross court,In,False,03:39:22,,Elise WagleBackhand
0 - 0,3 - 1,1 - 0,0,3579000,0,,75.0,,8,Ad,Player2,,,,,,,,,,0,-146.7498632982619,-524.0099792210766,Down the Line,Backhand,,,,,,,,,,-8.698709536303467,332.97191054226016,,,,,,,,,,,,,,,,,,,,Matka Komac,8,in_play,Backhand,Topspin,48.643425,78,14,2,deep,deuce,far,-0.22726,20.586329,out,ad,near,-3.833945,-1.802935,0.89778,down the line,In,False,03:39:23,,Matka KomacBackhand
0 - 0,3 - 1,1 - 0,0,3580000,0,,75.0,,9,Ad,Player1,,,,,,,,,,0,27.320669291324467,515.6959864389287,Down the Line,Forehand,,,,,,,,,,50.77449693785653,-382.4393044617447,,,,,,,,,,,,,,,,,,,,Elise Wagle,9,in_play,Forehand,Flat,69.146896,78,14,2,deep,deuce,near,1.32652,1.8957,out,ad,far,0.713772,25.360126,1.34339,inside in,In,False,03:39:24,,Elise WagleForehand
0 - 0,3 - 1,1 - 0,0,3582000,1,3582000,75.0,,10,Deuce,Player2,,,,,,,,,,0,51.27025371825873,-515.4904035430408,Crosscourt,Forehand,,,,,,,,,,-94.43293963249715,563.1081638229812,,,,1,,,,,,,,,,,,,,,,Matka Komac,10,in_play,Forehand,Flat,61.857407,78,14,2,out,deuce,far,-2.467128,26.598803,out,deuce,near,1.339472,-1.580355,0.897695,cross court,Out,False,03:39:26,,Matka KomacForehand
0 - 15,3 - 1,1 - 0,1,3609000,0,,76.0,,1,Deuce,Player1,Far,0,Wide,158.79217519676834,-197.42078412063293,,,,,0,-52.941595581774926,431.0081583549829,Crosscourt,,,,,,,,,,,158.79217519676834,-197.42078412063293,,1,,,,,,,,,,,,,,,,,,Elise Wagle,1,first_serve,Serve,Flat,61.746468,79,14,2,short,deuce_alley,near,4.148559,6.729441,deep,deuce,far,-1.383137,23.147596,2.778305,out wide,Out,False,03:39:53,,Elise WagleServe
0 - 15,3 - 1,1 - 0,0,3610000,1,3610000,76.0,,2,Deuce_Alley,Player2,,,,,,,,,,0,205.66350612412822,-493.80686242319194,Crosscourt,Forehand,,,,,,,,,,-72.60739282585925,691.1614282586106,,,,1,,,,,,,,,,,,,,,,Matka Komac,2,first_return,Forehand,Topspin,53.995083,79,14,2,out,deuce,far,-1.89692,29.944286,out,deuce_alley,near,5.373106,-1.013857,1.035023,down the line,Out,False,03:39:54,,Matka KomacForehand
0 - 30,3 - 1,1 - 0,1,3635000,0,,77.0,,1,Ad,Player1,Far,0,Wide,-108.40748578297112,-292.7188867015111,,,,,0,21.854445538046452,435.16896325436835,Crosscourt,,,,,,,,,,,-108.40748578297112,-292.7188867015111,,,,,,,,,,,,,,,,,,,,Elise Wagle,1,first_serve,Serve,Flat,76.777,80,14,2,deep,ad,near,-2.832223,4.23971,deep,ad,far,0.570963,23.2563,1.873225,out wide,Out,False,03:40:19,,Elise WagleServe
0 - 30,3 - 1,1 - 0,0,3636000,0,,77.0,,1,Ad,Player2,,,,,,,,,,0,-123.75684601918367,-496.0619203846956,Crosscourt,Backhand,,,,,,,,,,47.65550087486602,481.85951443544656,,,,1,,,,,,,,,,,,,,,,Matka Komac,1,none,Backhand,Flat,42.121262,80,14,2,out,ad,far,1.245034,24.476124,out,ad,near,-3.233236,-1.072772,1.092982,cross court,Out,False,03:40:20,,Matka KomacBackhand
0 - 30,3 - 1,1 - 0,0,3652000,0,,77.0,,1,Ad,Player1,Far,0,Body,-83.50745844265153,-249.44986876627533,0,Body,-83.50745844265153,-249.44986876627533,0,20.02624671914976,436.02811679767507,Crosscourt,,1,,,,,,,,,-83.50745844265153,-249.44986876627533,,,,,,,,,,,,,,,,,,,,Elise Wagle,1,second_serve,Serve,Slice,58.390377,80,14,2,deep,ad,near,-2.181692,5.370144,deep,ad,far,0.5232,23.278746,2.594493,down the T,Out,False,03:40:36,,Elise WagleServe
0 - 30,3 - 1,1 - 0,0,3653000,1,3653000,77.0,,2,Ad,Player2,,,,,,,,,,0,-82.52536089234582,-524.8634295710324,Down the Line,Forehand,,,,,,,,,,-100.11975065611625,674.5473370512701,,,,1,,,,,,,,,,,,,,,,Matka Komac,2,second_return,Forehand,Topspin,59.313843,80,14,2,out,deuce,far,-2.6157,29.510231,out,ad,near,-2.156034,-1.825232,1.421015,inside in,Out,False,03:40:37,,Matka KomacForehand
0 - 40,3 - 1,1 - 0,1,3717000,0,,78.0,1,1,Deuce,Player2,Far,1,Wide,135.71540901130348,-181.79901027987108,,,,,0,-67.85506342953624,431.0156222657441,Crosscourt,,1,,,,,,,,,135.71540901130348,-181.79901027987108,,,,,,,,,,,,,,,,,,,,Matka Komac,1,first_serve,Serve,Slice,67.322311,81,15,2,short,deuce,near,3.545662,7.137571,deep,deuce,far,-1.772762,23.147791,3.004002,out wide,In,False,03:41:41,,Matka KomacServe
0 - 40,3 - 1,1 - 0,0,3718000,0,,78.0,,2,Deuce_Alley,Player1,,,,,,,,,,0,194.21382874005715,-521.1296751965812,Down the Line,Forehand,,,,,,,,,,57.02691929130913,121.02758092732157,,,,,,,,,,,,,,,,,,,,Elise Wagle,2,first_return,Forehand,Topspin,34.619774,81,15,2,short,ad,far,1.489869,15.049132,out,deuce_alley,near,5.073975,-1.727685,0.940428,down the line,In,False,03:41:42,,Elise WagleForehand
0 - 40,3 - 1,1 - 0,0,3720000,0,,78.0,,3,Deuce,Player2,,,,,,,,,,0,-16.634148075232,324.4227471564378,Down the Line,Forehand,,,,,,,,,,-105.53514326328757,-220.42191601038482,,,,,,,,,,,,,,,,,,,,Matka Komac,3,serve_plus_one,Forehand,Topspin,74.963318,81,15,2,short,ad,near,-2.757181,6.12852,deep,deuce,far,-0.434579,20.362976,0.790226,down the line,In,False,03:41:44,,Matka KomacForehand
0 - 40,3 - 1,1 - 0,0,3729000,1,3729000,78.0,,0,Ad_Alley,Player1,,,,,,,,,,0,-160.426388888806,-90.94373359575357,Down the Line,,,,,,,,,,,-122.41567694656842,223.18643372691886,1,,,,,,,,,,,,,,,,,,,Elise Wagle,0,none,Feed,Flat,19.448635,82,15,2,short,deuce,far,-3.198197,17.718105,short,ad_alley,near,-4.191254,9.51123,1.591412,---,In,False,03:41:53,,Elise WagleFeed
15 - 40,3 - 1,1 - 0,1,3755000,0,,79.0,1,1,Ad,Player2,Far,1,Wide,-121.57956583545776,-188.46122047234357,,,,,0,35.43853346454863,473.4639545054422,Crosscourt,,1,,,,,,,,,-121.57956583545776,-188.46122047234357,,,,,,,,,,,,,,,,,,,,Matka Komac,1,first_serve,Serve,Slice,60.151615,82,15,2,short,ad,near,-3.176353,6.963516,deep,ad,far,0.925857,24.256784,2.574137,out wide,In,False,03:42:19,,Matka KomacServe
15 - 40,3 - 1,1 - 0,0,3756000,0,,79.0,,2,Ad_Alley,Player1,,,,,,,,,,0,-169.59080818013985,-501.72220581776355,Down the Line,Backhand,,,,,,,,,,-91.03054461937555,349.01193132090464,,,,,,,,,,,,,,,,,,,,Elise Wagle,2,first_return,Backhand,Flat,61.732376,82,15,2,deep,deuce,far,-2.378238,21.005386,out,ad_alley,near,-4.430681,-1.220651,0.89604,down the line,In,False,03:42:20,,Elise WagleBackhand
15 - 40,3 - 1,1 - 0,0,3758000,0,,79.0,,3,Deuce,Player2,,,,,,,,,,0,-71.8003335520189,522.1090551178405,Crosscourt,Forehand,,,,,,,,,,17.778614391941822,-252.34253608910848,,,,,,,,,,,,,,,,,,,,Matka Komac,3,serve_plus_one,Forehand,Topspin,65.729675,82,15,2,deep,deuce,near,0.464479,5.294571,out,deuce,far,-1.875835,25.527672,1.109942,cross court,In,False,03:42:22,,Matka KomacForehand
15 - 40,3 - 1,1 - 0,0,3759000,0,,79.0,,4,Deuce,Player1,,,,,,,,,,0,36.890512904617864,-503.1983377075266,Crosscourt,Forehand,,,,,,,,,,-97.84226268586372,414.8806758528041,,,,,,,,,,,,,,,,,,,,Elise Wagle,4,return_plus_one,Forehand,Topspin,58.089912,82,15,2,deep,deuce,far,-2.556199,22.726254,out,deuce,near,0.963791,-1.259216,1.128954,cross court,In,False,03:42:23,,Elise WagleForehand
15 - 40,3 - 1,1 - 0,0,3760000,0,,79.0,,5,Deuce,Player2,,,,,,,,,,0,-120.54181430439967,553.0656441379471,Down the Line,Forehand,,,,,,,,,,-12.015939413817065,-186.84315944872236,,,,,,,,,,,,,,,,,,,,Matka Komac,5,in_play,Forehand,Topspin,49.555878,82,15,2,short,ad,near,-0.313925,7.005789,out,deuce,far,-3.149241,26.336435,1.184634,down the line,In,False,03:42:24,,Matka KomacForehand
15 - 40,3 - 1,1 - 0,0,3762000,0,,79.0,,6,Deuce,Player1,,,,,,,,,,0,16.207212379694166,-469.12458989477074,Crosscourt,Forehand,,,,,,,,,,-58.75215441816738,330.08318569536755,,,,,,,,,,,,,,,,,,,,Elise Wagle,6,in_play,Forehand,Topspin,71.899048,82,15,2,deep,deuce,far,-1.534942,20.510859,deep,deuce,near,0.423425,-0.369015,1.148757,cross court,In,False,03:42:26,,Elise WagleForehand
15 - 40,3 - 1,1 - 0,0,3763000,0,,79.0,,7,Deuce,Player2,,,,,,,,,,0,-75.78150699908596,562.1380468063587,Down the Line,Forehand,,,,,,,,,,-41.53964895010978,-256.7967683725708,,,,,,,,,,,,,,,,,,,,Matka Komac,7,in_play,Forehand,Topspin,54.257172,82,15,2,deep,ad,near,-1.085253,5.178201,out,deuce,far,-1.979846,26.573458,0.959764,down the line,In,False,03:42:27,,Matka KomacForehand
15 - 40,3 - 1,1 - 0,0,3764000,0,,79.0,,8,Ad,Player1,,,,,,,,,,0,-34.035586176710325,-487.0313538930118,Down the Line,Forehand,,,,,,,,,,-51.350710848617396,404.4729221345242,,,,,,,,,,,,,,,,,,,,Elise Wagle,8,in_play,Forehand,Topspin,57.756851,82,15,2,deep,deuce,far,-1.341574,22.454344,out,ad,near,-0.889204,-0.836842,1.203125,inside in,In,False,03:42:28,,Elise WagleForehand
