pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWide,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,Player,Shot,Type,Stroke,Spin,Speed (MPH),Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time,PlayerServer
0 - 0,0 - 1,0 - 0,0,18546599,0,,8.0,,4,Deuce,Player2,,,,,,,,,,0,123.84545603668143,-551.4084645666443,Crosscourt,Forehand,,,,,,,,,,-67.31012139104133,263.81870078726524,,,,,,,,,,,,,,,,,,,,Ferguson,4,return_plus_one,Forehand,Topspin,57.303783,15,0,0,no_mans_land,deuce,far,-1.758525,18.779652,out,deuce,near,3.235551,-2.51874,1.471296,cross court,In,False,21:04:41,309.109985,FergusonForehand
0 - 0,0 - 1,0 - 0,0,18629399,0,,8.0,,5,Deuce,Player1,,,,,,,,,,0,-118.57122703405948,513.267727471301,Down the Line,Forehand,,,,,,,,,,-126.45943241463284,-314.7649442255592,,,,,,,,,,,,,,,,,,,,Aadarsh,5,in_play,Forehand,Topspin,52.573853,15,0,0,no_mans_land,ad,near,-3.303843,3.663741,out,deuce,far,-3.097758,25.296686,0.995753,down the line,In,False,21:04:42,310.48999,AadarshForehand
0 - 0,0 - 1,0 - 0,0,18725399,0,,8.0,,6,Ad,Player2,,,,,,,,,,0,-154.28048993867793,-542.918132108206,Crosscourt,Backhand,,,,,,,,,,39.329451006103916,258.04458114597344,,,,,,,,,,,,,,,,,,,,Ferguson,6,in_play,Backhand,Topspin,57.786537,15,0,0,no_mans_land,ad,far,1.02751,18.628799,out,ad,near,-4.030688,-2.296924,1.004825,cross court,In,False,21:04:44,312.089996,FergusonBackhand
0 - 0,0 - 1,0 - 0,0,18807000,0,,8.0,,7,Ad,Player1,,,,,,,,,,0,88.45074912506367,482.35236220447524,Down the Line,Backhand,,,,,,,,,,148.49484908128812,-212.77994313199855,,,,,,,,,,,,,,,,,,,,Aadarsh,7,in_play,Backhand,Topspin,58.907322,15,0,0,service_box,deuce,near,3.879534,6.328172,no_mans_land,ad,far,2.310839,24.489,1.004994,down the line,In,False,21:04:45,313.450012,AadarshBackhand
0 - 0,0 - 1,0 - 0,0,18898200,0,,8.0,,8,Deuce_Alley,Player2,,,,,,,,,,0,158.48711176719723,-490.7301618545147,Crosscourt,Forehand,,,,,,,,,,-38.90982611546547,141.88653215215768,,,,,,,,,,,,,,,,,,,,Ferguson,8,in_play,Forehand,Topspin,42.513039,15,0,0,service_box,deuce,far,-1.016547,15.594087,out,deuce_alley,near,4.140589,-0.933476,0.469334,down the line,In,False,21:04:46,314.970001,FergusonForehand
0 - 0,0 - 1,0 - 0,0,18955799,0,,8.0,,9,Deuce,Player1,,,,,,,,,,0,-38.90982611546547,188.1547025370857,Down the Line,,,1,,,,,,,,-77.3966590113336,-403.0386264214891,,,,,,,,,,,,,,,,,,,,Aadarsh,9,in_play,FH Volley,Flat,23.382744,15,0,0,no_mans_land,ad,near,-2.022043,1.357528,service_box,deuce,far,-1.016547,16.802876,0.857091,down the line,In,False,21:04:47,315.929993,AadarshFH Volley
0 - 0,0 - 1,0 - 0,0,19042199,0,,8.0,,10,Ad,Player2,,,,,,,,,,0,-79.30083661413227,-498.6669783461991,Crosscourt,Backhand,,,,,,,,,,59.78343722656579,224.5150863953346,,,,,,,,,,,,,,,,,,,,Ferguson,10,in_play,Backhand,Topspin,36.991787,15,0,0,service_box,ad,far,1.561885,17.752817,out,ad,near,-2.071791,-1.140831,0.582398,cross court,In,False,21:04:49,317.369995,FergusonBackhand
0 - 0,0 - 1,0 - 0,0,19133400,1,19133400,8.0,,11,Ad,Player1,,,,,,,,,,0,59.78343722656579,270.78321850379706,Down the Line,,,,1,,,,,,,158.017689195019,-362.90395341188605,,1,,,,,,,,,,,,,,,,,,Aadarsh,11,in_play,Overhead,Flat,17.320551,15,0,0,no_mans_land,deuce_alley,near,4.128325,2.406075,service_box,ad,far,1.561885,18.961605,2.771876,down the line,Out,False,21:04:50,318.890015,AadarshOverhead
0 - 15,0 - 1,0 - 0,1,20664600,0,,9.0,,1,Ad,Player1,Far,1,T,-45.137292213449996,-182.99488188966922,,,,,0,38.40404090111752,436.02811679767507,Crosscourt,,,,,,,,,,,-45.137292213449996,-182.99488188966922,,,,,,,,,,,,,,,,,,,,Aadarsh,1,serve,Serve,Flat,102.573166,17,0,0,service_box,ad,near,-1.179244,7.106328,out,ad,far,1.003333,23.278746,2.558216,down the T,In,False,21:05:16,344.410004,AadarshServe
0 - 15,0 - 1,0 - 0,0,20708999,1,20708999,9.0,,2,Ad,Player2,,,,,,,,,,0,-66.65180446190783,-507.5202482499565,Down the Line,Forehand,,,,,,,,,,-185.19780730524116,387.9421970689159,,1,,,,,,,,,,,,,,,,,,Ferguson,2,return,Forehand,Topspin,39.561008,17,0,0,no_mans_land,deuce_alley,far,-4.838425,22.022467,out,ad,near,-1.741326,-1.372129,0.993682,inside in,Out,False,21:05:17,345.149994,FergusonForehand
0 - 30,0 - 1,0 - 0,1,22087199,0,,10.0,,1,Deuce,Player1,Far,0,Wide,151.75347769021033,-254.72555227458406,,,,,0,-59.47504374450121,488.5066819770004,Crosscourt,,,,,,,,,,,151.75347769021033,-254.72555227458406,,,,,,,,,,,,,,,,,,,,Aadarsh,1,serve,Serve,Flat,55.564281,18,0,0,no_mans_land,deuce,near,3.964668,5.232313,no_mans_land,deuce,far,-1.553828,24.649786,2.630002,out wide,Out,False,21:05:40,368.119995,AadarshServe
0 - 30,0 - 1,0 - 0,0,22812599,0,,10.0,,1,Deuce,Player1,Far,0,Body,84.13817804020151,-164.1023840769056,1,Body,84.13817804020151,-164.1023840769056,0,-56.508311461038176,494.78000328058425,Crosscourt,,,,,,,,,,,84.13817804020151,-164.1023840769056,,,,,,,,,,,,,,,,,,,,Aadarsh,1,serve,Serve,Flat,44.371468,19,0,0,service_box,deuce,near,2.19817,7.599908,no_mans_land,deuce,far,-1.47632,24.813681,2.543437,out wide,In,False,21:05:52,380.209991,AadarshServe
0 - 30,0 - 1,0 - 0,0,22918200,0,,10.0,,2,Deuce,Player1,,,,,,,,,,0,150.1736165791,-492.4024223532014,Crosscourt,Forehand,,,,,,,,,,-74.68324037616439,298.1720581800734,,,,,,,,,,,,,,,,,,,,Aadarsh,2,return,Forehand,Topspin,60.37114,19,0,0,no_mans_land,deuce,far,-1.951153,19.677158,out,deuce,near,3.923393,-0.977165,0.684252,cross court,In,False,21:05:53,381.970001,AadarshForehand
0 - 30,0 - 1,0 - 0,0,22988999,0,,10.0,,3,Deuce,Player1,,,,,,,,,,0,-129.44687226589988,507.0739446629051,Crosscourt,Forehand,,,,,,,,,,118.22138013992142,-504.78428477664215,,,,1,,,,,,,,,,,,,,,,Aadarsh,3,serve_plus_one,Forehand,Topspin,59.649803,19,0,0,out,deuce,near,3.088618,-1.30065,out,deuce,far,-3.381892,25.134869,1.244325,cross court,Out,False,21:05:55,383.149994,AadarshForehand
0 - 30,0 - 1,0 - 0,0,23057400,1,23057400,10.0,,4,Deuce,Player2,,,,,,,,,,0,124.03442694656759,-513.5096347328931,Down the Line,Forehand,,,,,,,,,,93.68386920380112,497.8726268588854,,,,1,,,,,,,,,,,,,,,,Ferguson,4,return_plus_one,Forehand,Topspin,51.300945,19,0,0,out,ad,far,2.447558,24.894478,out,deuce,near,3.240488,-1.528606,0.801245,down the line,Out,False,21:05:56,384.290009,FergusonForehand
0 - 40,0 - 1,0 - 0,1,24272400,0,,11.0,1,1,Ad,Player1,Far,0,T,-30.317142388435784,-271.15656714771643,,,,,0,43.91470363077346,434.71668853870807,Crosscourt,,,,,,,,,,,-30.317142388435784,-271.15656714771643,,,,,,,,,,,,,,,,,,,,Aadarsh,1,serve,Serve,Flat,83.635361,21,0,0,no_mans_land,ad,near,-0.792057,4.803041,out,ad,far,1.147303,23.244484,2.531406,down the T,Out,False,21:06:16,404.540009,AadarshServe
0 - 40,0 - 1,0 - 0,0,24329399,0,,11.0,,2,Ad,Player2,,,,,,,,,,0,-46.56458333330928,-500.1584973750697,Crosscourt,Forehand,,,,,,,,,,77.2946522309312,137.03667432188894,,,,,,,,,,,,,,,,,,,,Ferguson,2,return,Forehand,Flat,39.038597,21,0,0,service_box,ad,far,2.019378,15.467381,out,ad,near,-1.216533,-1.179798,0.929304,inside out,In,False,21:06:17,405.48999,FergusonForehand
0 - 40,0 - 1,0 - 0,0,24790200,0,,11.0,,1,Ad,Player1,Far,0,Wide,-106.11135717404841,-175.12455161845722,1,Wide,-106.11135717404841,-175.12455161845722,0,57.64393591423094,487.73246391050924,Crosscourt,,,,,,,,,,,-106.11135717404841,-175.12455161845722,,,,,,,,,,,,,,,,,,,,Aadarsh,1,serve,Serve,Flat,71.80645,22,0,0,service_box,ad,near,-2.772235,7.311946,no_mans_land,ad,far,1.505989,24.629559,2.429271,out wide,In,False,21:06:25,413.170013,AadarshServe
0 - 40,0 - 1,0 - 0,0,24863400,0,,11.0,,2,Ad_Alley,Player1,,,,,,,,,,0,-198.06367563419337,-462.676957567565,Crosscourt,Backhand,,,,,,,,,,42.260433070844314,282.7082513121899,,,,,,,,,,,,,,,,,,,,Aadarsh,2,return,Backhand,Topspin,52.86945,22,0,0,no_mans_land,ad,far,1.104084,19.273155,no_mans_land,ad_alley,near,-5.174555,-0.200566,0.634933,down the line,In,False,21:06:26,414.390015,AadarshBackhand
0 - 40,0 - 1,0 - 0,0,24948599,0,,11.0,,3,Ad,Player1,,,,,,,,,,0,84.09791119855673,501.7033355203008,Down the Line,Forehand,,,,,,,,,,54.91914916882552,-334.28425743639775,,,,,,,,,,,,,,,,,,,,Aadarsh,3,serve_plus_one,Forehand,Topspin,64.949944,22,0,0,no_mans_land,deuce,near,1.434802,3.153785,out,ad,far,2.197118,24.994558,1.354519,inside in,In,False,21:06:27,415.809998,AadarshForehand
0 - 40,0 - 1,0 - 0,0,25025399,0,,11.0,,4,Deuce,Player2,,,,,,,,,,0,64.97529527555699,-539.0947725281554,Down the Line,Forehand,,,,,,,,,,45.92548118982754,187.26917650908968,,,,,,,,,,,,,,,,,,,,Ferguson,4,return_plus_one,Forehand,Topspin,46.430904,22,0,0,service_box,ad,far,1.199836,16.779741,out,deuce,near,1.697526,-2.197036,0.9172,down the line,In,False,21:06:29,417.089996,FergusonForehand
0 - 40,0 - 1,0 - 0,0,25117800,0,,11.0,,5,Ad,Player1,,,,,,,,,,0,58.52992125981228,455.7936625107006,Down the Line,Forehand,,,,,,,,,,91.03582677160651,-357.50084755012153,,,,,,,,,,,,,,,,,,,,Aadarsh,5,in_play,Forehand,Topspin,61.591446,22,0,0,no_mans_land,deuce,near,2.378376,2.547235,no_mans_land,ad,far,1.529136,23.795135,1.621856,inside in,In,False,21:06:30,418.630005,AadarshForehand
0 - 40,0 - 1,0 - 0,0,25185000,0,,11.0,,6,Deuce,Player2,,,,,,,,,,0,99.88614938752495,-544.8504429131044,Crosscourt,Forehand,,,,,,,,,,-72.2612970253345,328.127985564135,,,,,,,,,,,,,,,,,,,,Ferguson,6,in_play,Forehand,Topspin,53.149731,22,0,0,no_mans_land,deuce,far,-1.887878,20.459778,out,deuce,near,2.609597,-2.347407,0.997521,cross court,In,False,21:06:31,419.75,FergusonForehand
0 - 40,0 - 1,0 - 0,0,25265399,0,,11.0,,7,Deuce,Player1,,,,,,,,,,0,-90.9093613297868,517.3343339892341,Crosscourt,Forehand,,,,,,,,,,45.21032370951295,-305.65904964988584,,,,,,,,,,,,,,,,,,,,Aadarsh,7,in_play,Forehand,Topspin,72.205498,22,0,0,no_mans_land,deuce,near,1.181152,3.901639,out,deuce,far,-2.375072,25.402929,1.504949,cross court,In,False,21:06:33,421.089996,AadarshForehand
0 - 40,0 - 1,0 - 0,0,25337999,0,,11.0,,8,Deuce,Player2,,,,,,,,,,0,101.97585301832002,-523.3309164476736,Down the Line,Forehand,,,,,,,,,,28.659082458427893,522.0356791335886,,,,1,,,,,,,,,,,,,,,,Ferguson,8,in_play,Forehand,Topspin,63.365662,22,0,0,out,ad,far,0.748739,25.525755,out,deuce,near,2.664192,-1.785194,0.690079,down the line,Out,False,21:06:34,422.299988,FergusonForehand
0 - 40,0 - 1,0 - 0,0,25425600,0,,11.0,,9,Ad,Player1,,,,,,,,,,0,18.26702209097919,581.4019794397697,Crosscourt,Forehand,,,,,,,,,,-115.45303477684325,-413.752477033907,,,,,,,,,,,,,,,,,,,,Aadarsh,9,in_play,Forehand,Topspin,58.531731,22,0,0,no_mans_land,ad,near,-3.016293,1.077621,out,ad,far,0.477239,27.076742,1.547479,inside out,In,False,21:06:35,423.76001,AadarshForehand
0 - 40,0 - 1,0 - 0,0,25507199,0,,11.0,,10,Ad,Player1,,,,,,,,,,0,-141.00824037613012,-548.02229877487,Crosscourt,Backhand,,,,,,,,,,42.00459317583132,467.49336176703764,,,,1,,,,,,,,,,,,,,,,Aadarsh,10,in_play,Backhand,Topspin,52.107285,22,0,0,out,ad,far,1.0974,24.100798,out,ad,near,-3.683941,-2.430274,1.063164,cross court,Out,False,21:06:37,425.119995,AadarshBackhand
0 - 40,0 - 1,0 - 0,0,25611599,0,,11.0,,11,Ad,Player1,,,,,,,,,,0,72.55973862638422,585.998829833468,Crosscourt,Forehand,,,,,,,,,,-115.64361329827797,-166.06860783018544,,,,,,,,,,,,,,,,,,,,Aadarsh,11,in_play,Forehand,Topspin,50.097637,22,0,0,service_box,ad,near,-3.021272,7.548539,out,ad,far,1.895675,27.196838,1.626578,inside out,In,False,21:06:38,426.859985,AadarshForehand
0 - 40,0 - 1,0 - 0,0,25718400,1,25718400,11.0,,12,Ad_Alley,Player2,,,,,,,,,,0,-181.15631014863783,-459.3386756340584,Crosscourt,Backhand,,,,,,,,,,204.74762685903684,403.3767224407365,,1,,,,,,,,,,,,,,,,,,Ferguson,12,in_play,Backhand,Topspin,65.917114,22,0,0,no_mans_land,ad_alley,far,5.349178,22.425705,no_mans_land,ad_alley,near,-4.732838,-0.113351,0.851698,cross court,Out,False,21:06:40,428.640015,FergusonBackhand
0 - 0,0 - 2,0 - 0,1,27470399,0,,12.0,,1,Deuce,Player1,Far,1,Wide,152.67808398942245,-112.78283027115782,,,,,0,-70.19333442691037,454.0455380575082,Crosscourt,,,,,,,,,,,152.67808398942245,-112.78283027115782,,,,,,,,,,,,,,,,,,,,Aadarsh,1,serve,Serve,Flat,56.114746,23,0,0,service_box,deuce,near,3.988824,8.940668,no_mans_land,deuce,far,-1.833851,23.749464,2.671371,out wide,In,False,21:07:09,457.839996,AadarshServe
0 - 0,0 - 2,0 - 0,0,27523200,1,27523200,12.0,,2,Deuce_Alley,Player2,,,,,,,,,,0,177.30516185467656,-474.5743930443743,Down the Line,Forehand,1,,,,,,,,,159.8563374889813,-164.30701006115748,,,1,,,,,,,,,,,,,,,,,Ferguson,2,return,Forehand,Slice,39.168732,23,0,0,service_box,deuce_alley,near,4.176361,7.594562,no_mans_land,deuce_alley,near,4.632224,-0.511395,1.051511,cross court,Net,False,21:07:10,458.720001,FergusonForehand
0 - 15,0 - 2,0 - 0,1,29818800,0,,13.0,,1,Deuce,Player2,Near,1,Body,-98.42150043739447,234.5899879701326,,,,,0,32.26656277338666,-469.82592957106084,Crosscourt,,1,,,,,,,,,-98.42150043739447,234.5899879701326,,,,,,,,,,,,,,,,,,,,Ferguson,1,serve,Serve,Slice,82.104141,25,0,0,service_box,deuce,far,-2.571332,18.016031,no_mans_land,deuce,near,0.842987,-0.387338,2.646525,out wide,In,False,21:07:48,496.980011,FergusonServe
0 - 15,0 - 2,0 - 0,0,29872800,0,,13.0,,2,Deuce_Alley,Player1,,,,,,,,,,0,-188.33410433061138,537.1531605421548,Down the Line,Forehand,,,,,,,,,,-16.400278871382604,-250.70778652655466,,,,,,,,,,,,,,,,,,,,Aadarsh,2,return,Forehand,Topspin,47.471725,25,0,0,no_mans_land,ad,near,-0.428469,5.33728,out,deuce_alley,far,-4.920363,25.92071,1.171187,down the line,In,False,21:07:49,497.880005,AadarshForehand
0 - 15,0 - 2,0 - 0,0,29959200,0,,13.0,,3,Deuce,Player2,,,,,,,,,,0,11.31322178477106,-442.5346566051957,Down the Line,Forehand,,,,,,,,,,96.59843066486698,277.53449803135265,,,,,,,,,,,,,,,,,,,,Ferguson,3,serve_plus_one,Forehand,Topspin,62.109238,25,0,0,no_mans_land,ad,far,2.523703,19.137987,no_mans_land,deuce,near,0.295566,0.325666,1.015541,down the line,In,False,21:07:51,499.320007,FergusonForehand
0 - 15,0 - 2,0 - 0,0,30020399,0,,13.0,,4,Ad,Player1,,,,,,,,,,0,122.59194006992793,554.9155839892146,Down the Line,Backhand,,,,,,,,,,21.591256561668636,-313.80918088347744,,,,,,,,,,,,,,,,,,,,Aadarsh,4,return_plus_one,Backhand,Flat,45.873753,25,0,0,no_mans_land,deuce,near,0.564087,3.688711,out,ad,far,3.202802,26.384766,0.925109,down the line,In,False,21:07:52,500.339996,AadarshBackhand
0 - 15,0 - 2,0 - 0,0,30111599,0,,13.0,,5,Deuce,Player2,,,,,,,,,,0,12.215398075234283,-452.8471784774564,Crosscourt,Forehand,,,,,,,,,,-64.67781058614331,459.36596675391837,,,,1,,,,,,,,,,,,,,,,Ferguson,5,in_play,Forehand,Topspin,57.674706,25,0,0,out,deuce,far,-1.689754,23.888464,no_mans_land,deuce,near,0.319136,0.056244,1.184233,cross court,Out,False,21:07:53,501.859985,FergusonForehand
0 - 15,0 - 2,0 - 0,0,30184799,1,30184799,13.0,,6,Deuce,Player1,,,,,,,,,,0,-76.73501202970665,494.0000054678114,Down the Line,Forehand,,,,,,,,,,-101.16397090983399,-487.7455544616903,,,,1,,,,,,,,,,,,,,,,Aadarsh,6,in_play,Forehand,Topspin,51.592922,25,0,0,out,ad,near,-2.642981,-0.855501,no_mans_land,deuce,far,-2.004757,24.793303,1.875469,down the line,Out,False,21:07:55,503.079987,AadarshForehand
0 - 30,0 - 2,0 - 0,1,31850401,0,,14.0,,1,Ad,Player2,Near,1,Body,76.78435039366111,2.8539315398060197,,,,,0,-40.64352034118635,-437.3670658352946,Crosscourt,,1,,,,,,,,,76.78435039366111,2.8539315398060197,,,,,,,,,,,,,,,,,,,,Ferguson,1,serve,Serve,Slice,49.10928,26,0,0,service_box,ad,far,2.006046,11.961761,no_mans_land,ad,near,-1.061841,0.460673,2.589934,out wide,In,False,21:08:22,530.840027,FergusonServe
0 - 30,0 - 2,0 - 0,0,31928400,0,,14.0,,2,Ad_Alley,Player1,,,,,,,,,,0,195.66573162719553,459.3781769463944,Crosscourt,Backhand,1,,,,,,,,,-13.001290463685324,-333.8415901135633,,,,,,,,,,,,,,,,,,,,Aadarsh,2,return,Backhand,Slice,37.921825,26,0,0,no_mans_land,ad,near,-0.339668,3.16535,no_mans_land,ad_alley,far,5.111907,23.888783,0.661051,down the line,In,False,21:08:24,532.140015,AadarshBackhand
0 - 30,0 - 2,0 - 0,0,32052000,0,,14.0,,3,Ad,Player2,,,,,,,,,,0,-81.70429243215378,-506.9830763339463,Down the Line,Forehand,,,,,,,,,,-119.50758420816224,320.74395778636097,,,,,,,,,,,,,,,,,,,,Ferguson,3,serve_plus_one,Forehand,Flat,72.739716,26,0,0,no_mans_land,deuce,far,-3.122221,20.266865,out,ad,near,-2.134583,-1.358095,1.037856,inside in,In,False,21:08:26,534.200012,FergusonForehand
0 - 30,0 - 2,0 - 0,0,32130000,1,32130000,14.0,,4,Deuce,Player1,,,,,,,,,,0,-84.11475284335111,574.7153105858798,Crosscourt,Forehand,,,,,,,,,,74.38211942253376,-511.6827373138214,,,,1,,,,,,,,,,,,,,,,Aadarsh,4,return_plus_one,Forehand,Topspin,45.855717,26,0,0,out,deuce,near,1.943286,-1.480877,out,deuce,far,-2.197558,26.902048,0.841647,cross court,Out,False,21:08:27,535.5,AadarshForehand
0 - 40,0 - 2,0 - 0,1,33853198,0,,15.0,1,1,Deuce,Player2,Near,0,T,14.468810148723934,164.44201115477063,,,,,0,45.18341535430737,-459.2473862639797,Down the Line,,1,,,,,,,,,14.468810148723934,164.44201115477063,,,,,,,,,,,,,,,,,,,,Ferguson,1,serve,Serve,Slice,84.818306,27,0,0,service_box,ad,far,0.378008,16.183365,service_box,deuce,near,1.180449,-0.110966,2.698746,down the T,Out,False,21:08:56,564.219971,FergusonServe
0 - 40,0 - 2,0 - 0,0,33916801,0,,15.0,,2,Deuce,Player1,,,,,,,,,,0,-3.0187499999984406,542.8442968063688,Down the Line,Backhand,1,,,,,,,,,-94.21671587921642,-363.83173665772983,,,,,,,,,,,,,,,,,,,,Aadarsh,2,return,Backhand,Slice,34.954082,27,0,0,no_mans_land,ad,near,-2.461479,2.381836,out,deuce,far,-0.078867,26.069395,0.906756,inside in,In,False,21:08:57,565.280029,AadarshBackhand
0 - 40,0 - 2,0 - 0,0,34094399,0,,15.0,,3,Ad,Player2,,,,,,,,,,0,-128.63774606292566,-563.30559383173,Crosscourt,Forehand,,,,,,,,,,129.44419291331897,353.87051618529404,,,,,,,,,,,,,,,,,,,,Ferguson,3,serve_plus_one,Forehand,Topspin,56.589508,27,0,0,no_mans_land,ad,far,3.381822,21.13232,out,ad,near,-3.360753,-2.829561,1.281015,inside out,In,False,21:09:00,568.23999,FergusonForehand
0 - 40,0 - 2,0 - 0,0,34185600,0,,15.0,,4,Ad_Alley,Player1,,,,,,,,,,0,190.5754975939523,481.26144466291845,Crosscourt,Backhand,1,,,,,,,,,-66.15222003496146,-337.0523731406833,,,,,,,,,,,,,,,,,,,,Aadarsh,4,return_plus_one,Backhand,Slice,36.950798,27,0,0,no_mans_land,ad,near,-1.728274,3.081466,no_mans_land,ad_alley,far,4.978921,24.460499,1.160901,down the line,In,False,21:09:01,569.76001,AadarshBackhand
0 - 40,0 - 2,0 - 0,0,34309200,0,,15.0,,5,Ad,Player2,,,,,,,,,,0,-126.97658573921699,-504.9102909008765,Crosscourt,Forehand,,,,,,,,,,129.6227143481395,312.72783245828117,,,,,,,,,,,,,,,,,,,,Ferguson,5,in_play,Forehand,Topspin,67.46418,27,0,0,no_mans_land,ad,far,3.386486,20.057438,out,ad,near,-3.317354,-1.303942,1.01238,inside out,In,False,21:09:03,571.820007,FergusonForehand
0 - 40,0 - 2,0 - 0,0,34390799,0,,15.0,,6,Ad_Alley,Player1,,,,,,,,,,0,184.74989610664122,520.5625328081301,Crosscourt,Backhand,,,,,,,,,,-81.42671150476983,-323.6034776901215,,,,,,,,,,,,,,,,,,,,Aadarsh,6,in_play,Backhand,Flat,36.070793,27,0,0,no_mans_land,ad,near,-2.127331,3.432828,out,ad_alley,far,4.826723,25.487268,1.013132,down the line,In,False,21:09:05,573.179993,AadarshBackhand
0 - 40,0 - 2,0 - 0,0,34535401,0,,15.0,,7,Ad,Player2,,,,,,,,,,0,-122.92839020116135,-496.8315452753339,Down the Line,Forehand,,,,,,,,,,-134.18909667534626,304.00967847753327,,,,,,,,,,,,,,,,,,,,Ferguson,7,in_play,Forehand,Flat,74.610657,27,0,0,no_mans_land,deuce,far,-3.505786,19.82967,out,ad,near,-3.211592,-1.092879,1.161168,inside in,In,False,21:09:07,575.590027,FergusonForehand
0 - 40,0 - 2,0 - 0,0,34603798,1,34603798,15.0,,8,Deuce,Player1,,,,,,,,,,0,-131.12384076983602,593.7292978999558,Crosscourt,Forehand,1,,,,,,,,,92.74594269461525,-522.6588582674465,,,,1,,,,,,,,,,,,,,,,Aadarsh,8,in_play,Forehand,Slice,38.174778,27,0,0,out,deuce,near,2.423054,-1.767636,out,deuce,far,-3.425704,27.398802,0.941239,cross court,Out,False,21:09:08,576.72998,AadarshForehand
0 - 0,0 - 3,0 - 0,1,36553798,0,,16.0,,1,Ad,Player2,Near,0,Body,80.82297681535633,277.0945483375646,,,,,0,-51.70805992998204,-476.1317093173393,Crosscourt,,1,,,,,,,,,80.82297681535633,277.0945483375646,,,,,,,,,,,,,,,,,,,,Ferguson,1,serve,Serve,Slice,98.875557,28,0,0,no_mans_land,ad,far,2.111558,19.126493,out,ad,near,-1.35091,-0.552081,2.68285,down the T,Out,False,21:09:41,609.22998,FergusonServe
0 - 0,0 - 3,0 - 0,0,36606599,1,36606599,16.0,,2,Ad,Player1,,,,,,,,,,0,152.68841863509172,517.3540463689366,Crosscourt,Backhand,,,,,,,,,,-173.5962106298316,-204.46051509175788,,1,,,,,,,,,,,,,,,,,,Aadarsh,2,return,Backhand,Topspin,41.226295,28,0,0,service_box,ad_alley,near,-4.535325,6.545523,out,ad,far,3.989094,25.403444,0.931123,down the line,Out,False,21:09:42,610.109985,AadarshBackhand
0 - 15,0 - 3,0 - 0,1,37757999,0,,17.0,,1,Deuce,Player2,Near,1,Body,-87.43381999120592,164.6408573927408,,,,,0,31.0886428258807,-470.01011592276683,Crosscourt,,1,,,,,,,,,-87.43381999120592,164.6408573927408,,,,,,,,,,,,,,,,,,,,Ferguson,1,serve,Serve,Slice,74.194168,29,0,0,service_box,deuce,far,-2.284271,16.18856,no_mans_land,deuce,near,0.812213,-0.39215,2.71687,out wide,In,False,21:10:01,629.299988,FergusonServe
0 - 15,0 - 3,0 - 0,0,37807199,0,,17.0,,2,Deuce_Alley,Player1,,,,,,,,,,0,-181.31649715651176,494.07407042844125,Crosscourt,Forehand,,,,,,,,,,46.9248414260475,-170.13253499553767,,,,,,,,,,,,,,,,,,,,Aadarsh,2,return,Forehand,Topspin,56.125042,29,0,0,service_box,deuce,near,1.225945,7.442366,no_mans_land,deuce_alley,far,-4.737023,24.795238,1.130724,down the line,In,False,21:10:02,630.119995,AadarshForehand
0 - 15,0 - 3,0 - 0,0,37874399,0,,17.0,,3,Deuce,Player2,,,,,,,,,,0,95.40722878385273,-416.179281495848,Down the Line,Forehand,,,,,,,,,,69.76084864388346,208.5936078301634,,,,,,,,,,,,,,,,,,,,Ferguson,3,serve_plus_one,Forehand,Topspin,42.765945,29,0,0,service_box,ad,far,1.822552,17.336857,no_mans_land,deuce,near,2.492582,1.014219,0.806881,down the line,In,False,21:10:03,631.23999,FergusonForehand
0 - 15,0 - 3,0 - 0,0,37969200,0,,17.0,,4,Ad,Player1,,,,,,,,,,0,59.693525809243006,486.8580380574913,Crosscourt,Backhand,,,,,,,,,,-93.14918525804462,-295.2267607172578,,,,,,,,,,,,,,,,,,,,Aadarsh,4,return_plus_one,Backhand,Flat,78.109833,29,0,0,no_mans_land,ad,near,-2.433589,4.17419,no_mans_land,ad,far,1.559536,24.606714,1.217649,cross court,In,False,21:10:04,632.820007,AadarshBackhand
0 - 15,0 - 3,0 - 0,0,38027999,0,,17.0,,5,Ad,Player2,,,,,,,,,,0,-135.76095800517922,-477.34465223072453,Crosscourt,Backhand,1,,,,,,,,,87.56686898508163,400.68305446173525,,,,,,,,,,,,,,,,,,,,Ferguson,5,in_play,Backhand,Slice,52.464222,29,0,0,no_mans_land,ad,far,2.287747,22.355331,out,ad,near,-3.546852,-0.58377,0.383009,cross court,In,False,21:10:05,633.799988,FergusonBackhand
