pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,isTopspin,isFlat,isKick
0-0,0-0,0-0,1,0,,,1,,1,Deuce,Player1,Far,1.0,T,14.379319772521006,-198.3923939194076,,,,,,-60.7571139544743,418.3972495623386,,,,,,,,,,,,,,,,,,,,,,,,,,,Rudy Quan,Youcef Rihane,,,,,,,1,
0-0,0-0,0-0,,1000,,,1,,2,Deuce,Player1,Far,,,,,,,,,,51.259842519658555,-515.9853182412032,Crosscourt,Backhand,,,,,,,,,,-36.295237314066995,273.5943952317047,,,,,,,,,,,,,,,,,,,,,1,,
0-0,0-0,0-0,,2000,,,1,,3,Deuce,Player1,Far,,,,,,,,,,-59.908754374422244,470.9614391948573,Down the Line,Forehand,,,,,,,,,,-66.11891951002708,-420.31681430424476,,,,,,,,,,,,,,,,,,,,,1,,
0-0,0-0,0-0,,3000,,,1,,4,Ad,Player1,Far,,,,,,,,,,-73.87855424318143,-516.0581200784735,Crosscourt,Backhand,,,,,,,,,,107.49658245838717,480.4070374013266,,,,,1.0,,,,,,,,,,,,,,,,1,,
0-0,0-0,0-0,,4000,,,1,,5,Ad,Player1,Far,,,,,,,,,,107.49658245838717,469.20937226572437,Crosscourt,Backhand,,,,,,,,,,-78.07545384947848,-274.57297134718976,,,,,,,,,,,,,,,,,,,,,,1,
0-0,0-0,0-0,,6000,,,1,,6,Ad,Player1,Far,,,,,,,,,,-115.43607830265252,-503.7868766401597,Crosscourt,Backhand,,,,,,,,,,81.65610236216254,313.50243328942685,,,,,,,,,,,,,,,,,,,,,,1,
0-0,0-0,0-0,,7000,,,1,,7,Ad,Player1,Far,,,,,,,,,,124.59984689407386,510.47392825870395,Crosscourt,Backhand,,,,,,,,,,-151.27850503054302,-344.3289971564276,,,,,,,,,,,,,,,,,,,,,,1,
0-0,0-0,0-0,,9000,,,1,,8,Ad,Player1,Far,,,,,,,,,,-188.9605752404973,-527.7268919507335,Crosscourt,Backhand,,,,,,,,,,52.8161253280567,269.63928805760355,,,,,,,,,,,,,,,,,,,,,,1,
0-0,0-0,0-0,,10000,,,1,,9,Ad,Player1,Far,,,,,,,,,,112.46739391945196,496.6674923444503,Down the Line,Backhand,,,,,,,,,,28.54662620295988,-349.40568132090436,,,,,,,,,,,,,,,,,,,,,,1,
0-0,0-0,0-0,,11000,,,1,,10,Deuce,Player1,Far,,,,,,,,,,10.403007436565055,-496.9409394135665,Crosscourt,Forehand,,,,,,,,,,-17.956293744522657,25.833552055979663,,,,,,,,,,,,,,,,,,,,,1,,
0-0,0-0,0-0,,13000,,,1,,11,Deuce,Player1,Far,,,,,,,,,,-87.52449693783754,510.19443350804795,Crosscourt,Forehand,,,,,,,,,,73.90339566925316,-375.1528433943819,,,,,,,,,,,,,,,,,,,,,,1,
0-0,0-0,0-0,,14000,,,1,,12,Deuce,Player1,Far,,,,,,,,,,72.61803368325208,-473.2868875763084,Crosscourt,Forehand,,,,,,,,,,-58.18972003496557,246.44168307073886,,,,,,,,,,,,,,,,,,,,,1,,
0-0,0-0,0-0,,15000,,,1,,13,Deuce,Player1,Far,,,,,,,,,,-111.82565069985473,479.8952810583698,Crosscourt,Forehand,,,,,,,,,,33.78120078738412,-362.2183453628925,,,,,,,,,,,,,,,,,,,,,1,,
0-0,0-0,0-0,,16000,,,1,,14,Deuce,Player1,Far,,,,,,,,,,29.81847659666001,-475.1798884511981,Crosscourt,Forehand,,,,,,,,,,-103.54025043739183,278.4663003060678,,,,,,,,,,,,,,,,,,,,,1,,
0-0,0-0,0-0,,17000,1,17000,1,,15,Deuce,Player1,Far,,,,,,,,,,-164.62390091855013,542.4868711720733,Down the Line,Forehand,,,,,,,,,,-117.02600612417402,19.419449912500877,,,,1.0,,,,,,,,,,,,,,,,,,1,
0-15,0-0,0-0,1,44000,,,2,,1,Ad,Player1,Far,1.0,Body,-91.15402449689078,-230.82343066479766,,,,,,11.030703193345134,435.6057742779902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0-15,0-0,0-0,,45000,,,2,,2,Ad,Player1,Far,,,,,,,,,,-165.8885553367472,-531.2888232718166,Down the Line,Backhand,,,,,,,,,,-38.65494313208851,262.8775590549823,,,,,,,,,,,,,,,,,,,,,,1,
0-15,0-0,0-0,,46000,,,2,,3,Deuce,Player1,Far,,,,,,,,,,-32.633978565162494,512.4946576987729,Crosscourt,Forehand,,,,,,,,,,118.19940944875783,-329.46402559038097,,,,,,,,,,,,,,,,,,,,,1,,
0-15,0-0,0-0,,47000,,,2,,4,Deuce,Player1,Far,,,,,,,,,,147.0925142168969,-529.3924540679681,Crosscourt,Forehand,,,,,,,,,,-135.67831911629037,383.68034230076415,,,,,,,,,,,,,,,,,,,,,,1,
0-15,0-0,0-0,,49000,,,2,,5,Deuce,Player1,Far,,,,,,,,,,-153.34593175845097,540.0847933068076,Down the Line,Forehand,,,,,,,,,,-95.29010279960082,-232.05857392813908,,,,,,,,,,,,,,,,,,,,,1,,
0-15,0-0,0-0,,50000,1,50000,2,,6,Ad,Player1,Far,,,,,,,,,,-81.67960411194382,-418.2891568239309,Down the Line,Backhand,,,,,,,,,,-146.38126093605737,289.70205052478474,1.0,,,,,,,,,,,,,,,,,,,,1,,
0-30,0-0,0-0,1,72000,,,3,,1,Deuce,Player1,Far,1.0,Wide,154.47730752397968,-228.1331310147553,,,,,,-46.19609580050107,493.0853510496141,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-30,0-0,0-0,,73000,,,3,,2,Deuce,Player1,Far,,,,,,,,,,194.97461176717837,-478.30910433046154,Crosscourt,Forehand,,,,,,,,,,-15.786554024488783,430.11026902864916,,,,,,,,,,,,,,,,,,,,,1,,
0-30,0-0,0-0,,74000,,,3,,3,Deuce,Player1,Far,,,,,,,,,,-40.542432195954554,513.9569717845113,Crosscourt,Forehand,,,,,,,,,,81.90562664037763,-211.2213254592085,,,,,,,,,,,,,,,,,,,,,1,,
0-30,0-0,0-0,,76000,,,3,,4,Deuce,Player1,Far,,,,,,,,,,89.67839020117853,-381.50635389306626,Down the Line,Forehand,,,,,,,,,,137.8637904636208,367.34329615029145,,,,,,,,,,,,,,,,,,,,,1,,
0-30,0-0,0-0,,77000,1,77000,3,,5,Ad,Player1,Far,,,,,,,,,,140.27972440937634,526.5752296585206,Down the Line,Backhand,,,,,,,,,,46.03805227469188,216.17196522298542,,,,1.0,,,,,,,,,,,,,,,,,1,,
0-40,0-0,0-0,1,101000,,,4,1,1,Ad,Player1,Far,1.0,Body,-97.85263560799845,-171.12083333324492,,,,,,7.509076990372324,449.2709700347636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0-40,0-0,0-0,,103000,,,4,1,2,Ad,Player1,Far,,,,,,,,,,-160.1956966315883,-495.507906823891,Crosscourt,Backhand,,,,,,,,,,52.93420822394466,307.9741633856677,,,,,,,,,,,,,,,,,,,,,1,,
0-40,0-0,0-0,,104000,,,4,1,3,Ad,Player1,Far,,,,,,,,,,89.36081036740791,505.1394903759421,Crosscourt,Backhand,,,,,,,,,,-123.13937007867655,-225.21738298326073,,,,,,,,,,,,,,,,,,,,,,1,
0-40,0-0,0-0,,105000,1,105000,4,1,4,Ad,Player1,Far,,,,,,,,,,-173.67184492554458,-474.1466152665967,Down the Line,Backhand,,,,,,,,,,-66.974283683255,-36.01811570426835,,,,1.0,,,,,,,,,,,,,,,,,,1,
15-40,0-0,0-0,1,126000,,,5,1,1,Deuce,Player1,Far,1.0,T,24.958705161841873,-209.68284120724076,,,,,,-61.631042213441475,461.8852854328323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
15-40,0-0,0-0,,128000,,,5,1,2,Deuce,Player1,Far,,,,,,,,,,69.02770122481124,-529.8071412945644,Crosscourt,Backhand,,,,,,,,,,-21.122599518799237,281.8072998686209,,,,,,,,,,,,,,,,,,,,,1,,
15-40,0-0,0-0,,129000,,,5,1,3,Deuce,Player1,Far,,,,,,,,,,-59.31730643041555,510.37915573027,Down the Line,Forehand,,,,,,,,,,-98.04455380572364,-338.4663057741034,,,,,,,,,,,,,,,,,,,,,1,,
15-40,0-0,0-0,,130000,1,130000,5,1,4,Ad,Player1,Far,,,,,,,,,,-103.36827427816182,-549.3656878824809,Crosscourt,Backhand,,,,,,,,,,91.5939359142134,445.5584590986325,1.0,,,,,,,,,,,,,,,,,,,,,1,
0-0,0-1,0-0,1,184000,,,6,,1,Deuce,Player2,Far,0.0,Wide,130.62586395443822,-255.0690452754588,,,,,,-36.39770341205469,491.185728346203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0-0,0-1,0-0,,184000,,,6,,2,Deuce,Player2,Far,,,,,,,,,,168.84349846885416,-513.6193350828493,Down the Line,Forehand,,,,,,,,,,8.880063429566716,340.9325349954494,,,,,,,,,,,,,,,,,,,,,,1,
0-0,0-1,0-0,,186000,,,6,,3,Deuce,Player2,Far,,,,,,,,,,-21.85012029745153,531.3717683724288,Crosscourt,Forehand,,,,,,,,,,71.76665026243012,-222.77381342945623,,,,,,,,,,,,,,,,,,,,,1,,
0-0,0-1,0-0,,187000,1,187000,6,,4,Deuce,Player2,Far,,,,,,,,,,109.40439632540279,-432.78904746259354,Down the Line,Forehand,,,,,,,,,,177.93029308827204,395.56231408553487,,1.0,,,,,,,,,,,,,,,,,,,1,,
15-0,0-1,0-0,1,203000,,,7,,1,Ad,Player2,Far,1.0,Body,-90.94365704282265,-190.47812226586836,,,,,,34.76567147854722,492.896992563175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
15-0,0-1,0-0,,204000,,,7,,2,Ad,Player2,Far,,,,,,,,,,-176.22737314076636,-520.0105861764592,Down the Line,Backhand,,,,,,,,,,-51.59701990373537,254.68375437432158,,,,,,,,,,,,,,,,,,,,,1,,
15-0,0-1,0-0,,206000,,,7,,3,Deuce,Player2,Far,,,,,,,,,,-37.082354549412166,537.3489446628895,Crosscourt,Forehand,,,,,,,,,,114.03393482058851,-343.89559273823005,,,,,,,,,,,,,,,,,,,,,1,,
15-0,0-1,0-0,,207000,,,7,,4,Deuce,Player2,Far,,,,,,,,,,141.3647856517205,-509.33126093586986,Crosscourt,Forehand,,,,,,,,,,-42.296719160083136,422.06260389304526,,,,,,,,,,,,,,,,,,,,,1,,
15-0,0-1,0-0,,208000,,,7,,5,Deuce,Player2,Far,,,,,,,,,,-74.53633530179876,550.9478073050523,Down the Line,Forehand,,,,,,,,,,-106.29546697282349,-256.26686898499446,,,,,,,,,,,,,,,,,,,,,1,,
15-0,0-1,0-0,,210000,,,7,,6,Ad,Player2,Far,,,,,,,,,,-121.59349846887856,-448.4416338580361,Crosscourt,Backhand,,,,,,,,,,103.60095691158253,280.7134350392251,,,,,,,,,,,,,,,,,,,,,1,,
15-0,0-1,0-0,,211000,1,211000,7,,7,Ad,Player2,Far,,,,,,,,,,143.49999999992588,491.22346894112854,Down the Line,Backhand,,,,,,,,,,33.23821084862675,17.700185914251552,,,,1.0,,,,,,,,,,,,,,,,,,1,
15-15,0-1,0-0,1,242000,,,8,,1,Deuce,Player2,Far,1.0,T,27.49038713909341,-164.19183617664308,,,,,,-38.84567475938501,460.8418689848887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
15-15,0-1,0-0,,243000,,,8,,2,Deuce,Player2,Far,,,,,,,,,,54.097085520531984,-483.0543143042124,Crosscourt,Backhand,,,,,,,,,,-35.66796259840677,267.47463910747337,,,,,,,,,,,,,,,,,,,,,,1,
15-15,0-1,0-0,,245000,,,8,,3,Deuce,Player2,Far,,,,,,,,,,-61.35518372700243,468.8614774713239,Crosscourt,Forehand,,,,,,,,,,134.31667213466378,-301.5999835956447,,,,,,,,,,,,,,,,,,,,,,1,
15-15,0-1,0-0,,246000,,,8,,4,Deuce,Player2,Far,,,,,,,,,,164.94798775144582,-504.96338035844434,Down the Line,Forehand,,,,,,,,,,2.495472440943593,385.62249015728116,,,,,,,,,,,,,,,,,,,,,1,,
15-15,0-1,0-0,,247000,,,8,,5,Deuce,Player2,Far,,,,,,,,,,-20.60758967627982,509.5441929131226,Down the Line,Forehand,,,,,,,,,,-97.56307414693123,-338.18891622904664,,,,,,,,,,,,,,,,,,,,,1,,
15-15,0-1,0-0,,248000,,,8,,6,Ad,Player2,Far,,,,,,,,,,-119.56806102356028,-543.5945155290281,Down the Line,Backhand,1,,,,,,,,,-19.823687664031755,302.74177055977356,,,,,,,,,,,,,,,,,,,,,,,
15-15,0-1,0-0,,251000,1,251000,8,,7,Deuce,Player2,Far,,,,,,,,,,-7.749146981623293,403.8427384074904,Down the Line,Forehand,,,,,,,,,,-59.41376312332889,25.01344050742366,,,,1.0,,,,,,,,,,,,,,,,,,1,
15-30,0-1,0-0,1,277000,,,9,,1,Ad,Player2,Far,0.0,Body,-55.49356408571061,1.2427985564298327,1.0,Wide,-111.8560039369501,-151.85341754147885,,13.708141950999043,437.24657152208385,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1,
15-30,0-1,0-0,,291000,,,9,,2,Ad,Player2,Far,,,,,,,,,,-197.3417432194956,-469.5579177600374,Crosscourt,Backhand,,,,,,,,,,45.83082349078997,371.6110454941213,,,,,,,,,,,,,,,,,,,,,,1,
15-30,0-1,0-0,,292000,,,9,,3,Ad,Player2,Far,,,,,,,,,,63.17637795272327,529.4992836830161,Down the Line,Forehand,,,,,,,,,,93.8130522746672,-339.37162073473286,,,,,,,,,,,,,,,,,,,,,1,,
15-30,0-1,0-0,,294000,,,9,,4,Deuce,Player2,Far,,,,,,,,,,86.37019356950918,-532.6383366138981,Crosscourt,Forehand,,,,,,,,,,-49.29645122482143,277.5255796149048,,,,,,,,,,,,,,,,,,,,,1,,
15-30,0-1,0-0,,295000,,,9,,5,Deuce,Player2,Far,,,,,,,,,,-96.66579724404454,524.9203083986789,Down the Line,Forehand,,,,,,,,,,-131.38557524052706,-398.10153652647847,,,,,,,,,,,,,,,,,,,,,1,,
15-30,0-1,0-0,,296000,,,9,,6,Ad,Player2,Far,,,,,,,,,,-137.19108158348118,-534.3830161852007,Crosscourt,Backhand,,,,,,,,,,62.978144138200186,358.3940288712059,,,,,,,,,,,,,,,,,,,,,1,,
15-30,0-1,0-0,,298000,1,298000,9,,7,Ad,Player2,Far,,,,,,,,,,57.68588692035515,514.9617672788241,Down the Line,Forehand,,,,,,,,,,135.93243657035848,-511.71144466290275,,,,,1.0,,,,,,,,,,,,,,,,1,,
15-40,0-1,0-0,1,324000,,,10,1,1,Deuce,Player2,Far,1.0,Body,55.02502187223754,-169.4920548993,,,,,,-18.862259405064624,450.2132600610097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
15-40,0-1,0-0,,325000,1,325000,10,1,2,Deuce,Player2,Far,,,,,,,,,,77.81651356076469,-490.4838145229312,Down the Line,Backhand,,,,,,,,,,32.361143919493344,-20.408552055982423,,,,1.0,,,,,,,,,,,,,,,,,,1,
30-40,0-1,0-0,1,344000,,,11,1,1,Ad,Player2,Far,0.0,Wide,-165.10606955372046,-216.74718394564482,1.0,Body,-88.72346894133649,-181.391633858174,,31.607135826755325,440.6875109359054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
30-40,0-1,0-0,,355000,,,11,1,2,Ad,Player2,Far,,,,,,,,,,-130.88411526677402,-419.4788659227929,Crosscourt,Backhand,,,,,,,,,,68.73381452314909,260.5927602798304,,,,,,,,,,,,,,,,,,,,,,1,
30-40,0-1,0-0,,356000,,,11,1,3,Ad,Player2,Far,,,,,,,,,,122.95258092732055,500.4194663164519,Crosscourt,Backhand,,,,,,,,,,-125.57329396318973,-300.8249234469137,,,,,,,,,,,,,,,,,,,,,1,,
30-40,0-1,0-0,,357000,,,11,1,4,Ad,Player2,Far,,,,,,,,,,-176.1939960629011,-536.884000437168,Crosscourt,Backhand,,,,,,,,,,105.66807742776695,408.5729440067881,,,,,,,,,,,,,,,,,,,,,1,,
30-40,0-1,0-0,,358000,,,11,1,5,Ad,Player2,Far,,,,,,,,,,121.92569991244794,501.3405129043779,Crosscourt,Backhand,,,,,,,,,,-54.82219488186144,-268.1709645667906,,,,,,,,,,,,,,,,,,,,,1,,
30-40,0-1,0-0,,360000,,,11,1,6,Ad,Player2,Far,,,,,,,,,,-103.91708223966634,-492.15871609773353,Crosscourt,Backhand,,,,,,,,,,150.56005577420044,325.2250984250289,,,,,,,,,,,,,,,,,,,,,,1,
30-40,0-1,0-0,,361000,,,11,1,7,Ad,Player2,Far,,,,,,,,,,176.4777777776866,523.7592300959674,Down the Line,Backhand,,,,,,,,,,0.9388451443564704,-242.9953083988246,,,,,,,,,,,,,,,,,,,,,,1,
30-40,0-1,0-0,,362000,,,11,1,8,Ad,Player2,Far,,,,,,,,,,-31.876678696396482,-454.74423665768285,Down the Line,Forehand,,,,,,,,,,-128.72352362198075,361.4773129919393,,,,,,,,,,,,,,,,,,,,,1,,
30-40,0-1,0-0,,364000,1,364000,11,1,9,Deuce,Player2,Far,,,,,,,,,,-164.56277340323956,578.9564195097622,Down the Line,Forehand,,,,,,,,,,-112.15984251962709,24.051170166216792,,,,1.0,,,,,,,,,,,,,,,,,,1,
0-0,1-1,0-0,1,402000,,,12,,1,Deuce,Player1,Near,0.0,T,-46.56523403322179,297.86764545041484,1.0,T,-19.79547790900115,179.63619860008222,,41.896883202078094,-461.58642279066265,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-0,1-1,0-0,,416000,1,416000,12,,2,Deuce,Player1,Near,,,,,,,,,,-64.95156386698307,554.0643919507199,Down the Line,Backhand,,,,,,,,,,-62.62462270337972,17.28090551180208,,,,1.0,,,,,,,,,,,,,,,,,1,,
15-0,1-1,0-0,1,435000,,,13,,1,Ad,Player1,Near,1.0,Body,87.0427876202525,229.696571522191,,,,,,-30.813358486423276,-464.575355424082,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-0,1-1,0-0,,436000,,,13,,2,Ad,Player1,Near,,,,,,,,,,157.40285433062735,518.6103565176674,Crosscourt,Backhand,,,,,,,,,,-66.68529636916941,-379.9807688099524,,,,,,,,,,,,,,,,,,,,,,1,
15-0,1-1,0-0,,438000,,,13,,3,Ad,Player1,Near,,,,,,,,,,-80.44802055988845,-505.4638451440958,Crosscourt,Backhand,,,,,,,,,,73.47764654414402,320.2435695536404,,,,,,,,,,,,,,,,,,,,,1,,
15-0,1-1,0-0,,439000,,,13,,4,Ad,Player1,Near,,,,,,,,,,89.1323381451858,545.4303313645476,Crosscourt,Forehand,,,,,,,,,,-102.8108541119329,-326.324015747863,,,,,,,,,,,,,,,,,,,,,1,,
15-0,1-1,0-0,,440000,,,13,,5,Ad,Player1,Near,,,,,,,,,,-150.95238954497887,-536.267060367177,Down the Line,Backhand,,,,,,,,,,-76.97630686785176,289.2554790024753,,,,,,,,,,,,,,,,,,,,,1,,
15-0,1-1,0-0,,441000,1,441000,13,,6,Deuce,Player1,Near,,,,,,,,,,-73.4872539369699,502.79873140831415,Down the Line,Forehand,,,,,,,,,,-57.616262029716516,197.77380796140267,,,,1.0,,,,,,,,,,,,,,,,,1,,
30-0,1-1,0-0,1,463000,,,14,,1,Deuce,Player1,Near,1.0,T,-11.580314960623939,219.2470964565796,,,,,,38.81214457565799,-484.6641841642291,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-0,1-1,0-0,,464000,,,14,,2,Deuce,Player1,Near,,,,,,,,,,-52.82152230968399,541.3235728343661,Down the Line,Backhand,,,,,,,,,,-79.14979768149892,-218.39709098851358,,,,,,,,,,,,,,,,,,,,,,1,
30-0,1-1,0-0,,466000,,,14,,3,Ad,Player1,Near,,,,,,,,,,-69.5926618547322,-388.6243985124852,Crosscourt,Backhand,,,,,,,,,,76.98174212594449,270.2679407260197,,,,,,,,,,,,,,,,,,,,,,1,
30-0,1-1,0-0,,467000,,,14,,4,Ad,Player1,Near,,,,,,,,,,131.92860345574988,505.93131561653655,Down the Line,Backhand,,,,,,,,,,41.818186789129754,-85.59589895008703,,,,,,,,,,,,,,,,,,,,,1,,
30-0,1-1,0-0,,467000,1,467000,14,,5,Deuce,Player1,Near,,,,,,,,,,41.818186789129754,-105.70049759399618,Crosscourt,Forehand,,1,,,,,,,,-143.33196631663637,315.00375109345055,1.0,,,,,,,,,,,,,,,,,,,,,1,
40-0,1-1,0-0,1,493000,,,15,,1,Ad,Player1,Near,0.0,Wide,117.89136045488223,290.2663221783277,1.0,Body,90.88413713906067,182.67297681530374,,-23.321161417310787,-466.0431813208441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
40-0,1-1,0-0,,503000,1,503000,15,,2,Ad,Player1,Near,,,,,,,,,,150.5254921259065,505.28693132082384,Down the Line,Backhand,,,,,,,,,,181.07566163595195,-364.7346402010364,,,1.0,,,,,,,,,,,,,,,,,,1,,
0-0,2-1,0-0,1,595000,,,16,,1,Deuce,Player2,Near,1.0,T,-37.380260279945695,167.64131124225813,,,,,,12.360312773396938,-488.4141294835622,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-0,2-1,0-0,,595000,,,16,,2,Deuce,Player2,Near,,,,,,,,,,-59.08144685036318,553.4961778212364,Down the Line,Backhand,,,,,,,,,,-33.19752296586211,-325.5045931756849,,,,,,,,,,,,,,,,,,,,,1,,
0-0,2-1,0-0,,597000,,,16,,3,Ad,Player2,Near,,,,,,,,,,-24.935088582664285,-469.84598643895237,Crosscourt,Forehand,,,,,,,,,,77.99384842515656,274.3383366140315,,,,,,,,,,,,,,,,,,,,,1,,
0-0,2-1,0-0,,598000,,,16,,4,Ad,Player2,Near,,,,,,,,,,105.51014873135406,542.1567366576377,Down the Line,Backhand,,,,,,,,,,27.94208770777209,-404.9201060802808,,,,,,,,,,,,,,,,,,,,,1,,
0-0,2-1,0-0,,599000,,,16,,5,Deuce,Player2,Near,,,,,,,,,,14.018640638662925,-519.6445866139048,Down the Line,Forehand,,,,,,,,,,135.887691382257,282.32839566914555,,,,,,,,,,,,,,,,,,,,,1,,
0-0,2-1,0-0,,601000,1,601000,16,,6,Ad,Player2,Near,,,,,,,,,,166.39001531050022,526.5937554677945,Crosscourt,Backhand,,,,,,,,,,-79.04411636041411,-488.6139326331684,,,,,1.0,,,,,,,,,,,,,,,,1,,
15-0,2-1,0-0,1,617000,,,17,,1,Ad,Player2,Near,1.0,Body,104.40139435690145,204.38001968493376,,,,,,-38.878745625526726,-476.99055664892245,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-0,2-1,0-0,,618000,1,618000,17,,2,Ad,Player2,Near,,,,,,,,,,173.61745406815177,525.3108814520472,Down the Line,Backhand,,,,,,,,,,22.46380686787991,7.6115813648254464,,,,1.0,,,,,,,,,,,,,,,,,1,,
30-0,2-1,0-0,1,639000,,,18,,1,Deuce,Player2,Near,1.0,Wide,-105.74206583546594,207.36072287828304,,,,,,16.36326552930038,-480.41848206449373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
30-0,2-1,0-0,,639000,,,18,,2,Deuce,Player2,Near,,,,,,,,,,-191.33371609788892,548.435722878107,Down the Line,Forehand,,,,,,,,,,-47.11584098860208,-418.3375382762493,,,,,,,,,,,,,,,,,,,,,,1,
30-0,2-1,0-0,,641000,,,18,,3,Ad,Player2,Near,,,,,,,,,,-41.588106955359095,-505.9734962814534,Crosscourt,Backhand,,,,,,,,,,6.183448162726465,195.50133420812296,,,,,,,,,,,,,,,,,,,,,1,,
30-0,2-1,0-0,,642000,,,18,,4,Ad,Player2,Near,,,,,,,,,,31.630637576536593,512.5892005684142,Down the Line,Forehand,,,,,,,,,,59.93217957127263,-299.796817585147,,,,,,,,,,,,,,,,,,,,,,1,
30-0,2-1,0-0,,645000,,,18,,5,Deuce,Player2,Near,,,,,,,,,,35.979877515291996,-415.56999671894545,Crosscourt,Forehand,,,,,,,,,,-119.54402340326283,285.0726651354608,,,,,,,,,,,,,,,,,,,,,1,,
30-0,2-1,0-0,,646000,1,646000,18,,6,Deuce,Player2,Near,,,,,,,,,,-191.7172845580812,572.0264654415244,Crosscourt,Forehand,,,,,,,,,,99.87627405944096,-219.62369860006152,1.0,,,,,,,,,,,,,,,,,,,,,1,
30-15,2-1,0-0,1,670000,,,19,,1,Ad,Player2,Near,1.0,Wide,150.1198381451543,183.8584755029671,,,,,,-23.426153762017645,-446.1451607609244,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-15,2-1,0-0,,671000,1,671000,19,,2,Ad,Player2,Near,,,,,,,,,,202.8208661416275,500.8921806646581,Down the Line,Backhand,,,,,,,,,,128.97151684157816,201.85201224836462,,,,1.0,,,,,,,,,,,,,,,,,1,,
40-15,2-1,0-0,1,690000,,,20,,1,Deuce,Player2,Near,1.0,T,-41.19431867889385,222.0546369202702,,,,,,13.63602909010669,-475.7857283462109,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-15,2-1,0-0,,690000,,,20,,2,Deuce,Player2,Near,,,,,,,,,,-61.21742672787738,520.5328302709471,Down the Line,Backhand,,,,,,,,,,-30.04384842518133,-283.47171369189203,,,,,,,,,,,,,,,,,,,,,1,,
40-15,2-1,0-0,,692000,,,20,,3,Ad,Player2,Near,,,,,,,,,,-22.870188101475502,-431.1939905947029,Crosscourt,Forehand,,,,,,,,,,85.5067913385385,270.01696194211775,,,,,,,,,,,,,,,,,,,,,1,,
40-15,2-1,0-0,,693000,1,693000,20,,4,Ad,Player2,Near,,,,,,,,,,122.22391185470501,511.7052438755012,Down the Line,Backhand,,,,,,,,,,113.3765365266256,-516.1932742779486,,,,,1.0,,,,,,,,,,,,,,,,,1,
0-0,2-2,0-0,1,725000,,,21,,1,Deuce,Player1,Far,1.0,Body,76.93856627292614,-205.369006999019,,,,,,-62.56659558176996,511.2077646541542,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-0,2-2,0-0,,726000,,,21,,2,Deuce,Player1,Far,,,,,,,,,,147.1906933507551,-490.38643919484724,Crosscourt,Forehand,,,,,,,,,,-2.3894466316698066,344.45668744514137,,,,,,,,,,,,,,,,,,,,,,1,
0-0,2-2,0-0,,727000,,,21,,3,Deuce,Player1,Far,,,,,,,,,,-30.92462817146259,562.8750984249061,Crosscourt,Forehand,,,,,,,,,,103.52746609793427,-303.87134733142653,,,,,,,,,,,,,,,,,,,,,1,,
0-0,2-2,0-0,,729000,,,21,,4,Deuce,Player1,Far,,,,,,,,,,115.21962489057914,-504.47351815372014,Crosscourt,Forehand,,,,,,,,,,-86.443646106692,224.54926727897418,,,,,,,,,,,,,,,,,,,,,,1,
0-0,2-2,0-0,,730000,,,21,,5,Deuce,Player1,Far,,,,,,,,,,-156.44173228338374,556.0982119419699,Down the Line,Forehand,,,,,,,,,,-80.38796478561027,-264.5800196849027,,,,,,,,,,,,,,,,,,,,,1,,
